season,date,type,subtype,teams,n_teams,players,n_players,players_out,players_in,is_aggregation,text
2005-06,2006-01-04,waiver,,HOU,1,davisjo02,1,0,0,False,The Houston Rockets waived Josh Davis.
2005-06,2006-01-04,signing,other_signing,UTA,1,milescj01,1,0,0,False,The Utah Jazz assigned CJ Miles to the Albuquerque Thunderbirds of the G-League.
2005-06,2006-01-05,waiver,,ATL,1,thomajo02,1,0,0,False,The Atlanta Hawks waived John Thomas.
2005-06,2006-01-05,waiver,,PHO,1,reineja01,1,0,0,False,The Phoenix Suns waived Jared Reiner.
2005-06,2006-01-05,waiver,,GSW,1,milesaa01,1,0,0,False,The Golden State Warriors waived Aaron Miles.
2005-06,2006-01-05,waiver,,IND,1,walkesa01,1,0,0,False,The Indiana Pacers waived Samaki Walker.
2005-06,2006-01-05,signing,ten_day,CHI,1,holcora01,1,0,0,False,The Chicago Bulls signed Randy Holcomb to a 10-day contract.
2005-06,2006-01-05,other,,NOK,1,,0,0,0,False,The New Orleans/Oklahoma City Hornets recalled Sean Banks from the Tulsa 66ers of the G-League.
2005-06,2006-01-06,signing,other_signing,BOS,1,greenge01,1,0,0,False,The Boston Celtics assigned Gerald Green to the Fayetteville Patriots of the G-League.
2005-06,2006-01-09,signing,ten_day,PHO,1,davisjo02,1,0,0,False,The Phoenix Suns signed Josh Davis to a 10-day contract.
2005-06,2006-01-10,signing,ten_day,LAC,1,dickeka01,1,0,0,False,The Los Angeles Clippers signed Kaniel Dickens to a 10-day contract.
2005-06,2006-01-10,other,,MIN,1,wrighbr02,1,0,0,False,The Minnesota Timberwolves recalled Bracey Wright from the Florida Flame of the G-League.
2005-06,2006-01-15,signing,other_signing,POR,1,moniase01,1,0,0,False,The Portland Trail Blazers assigned Sergei Monia to the Fort Worth Flyers of the G-League.
2005-06,2006-01-15,signing,other_signing,POR,1,webstma02,1,0,0,False,The Portland Trail Blazers assigned Martell Webster to the Fort Worth Flyers of the G-League.
2005-06,2006-01-16,waiver,,LAL,1,profila01,1,0,0,False,The Los Angeles Lakers waived Laron Profit.
2005-06,2006-01-17,waiver,,WAS,1,atkinch01,1,0,0,False,The Washington Wizards waived Chucky Atkins.
2005-06,2006-01-17,signing,ten_day,CHI,1,grahast01,1,0,0,False,The Chicago Bulls signed Stephen Graham to a 10-day contract.
2005-06,2006-01-18,signing,ten_day,HOU,1,hayesch01,1,0,0,False,"The Houston Rockets signed Chuck Hayes to a 10-day contract, then signed to a contract for the rest of the season."
2005-06,2006-01-18,other,,TOR,1,sowpa01,1,0,0,False,The Toronto Raptors recalled Pape Sow from the Arkansas RimRockers of the G-League.
2005-06,2006-01-18,other,,MIA,1,barroea01,1,0,0,False,The Miami Heat recalled Earl Barron from the Florida Flame of the G-League.
2005-06,2006-01-18,other,,MIA,1,wrighdo01,1,0,0,False,The Miami Heat recalled Dorell Wright from the Florida Flame of the G-League.
2005-06,2006-01-20,signing,other_signing,CHI,1,basdeed01,1,0,0,False,The Chicago Bulls assigned Eddie Basden to the Tulsa 66ers of the G-League.
2005-06,2006-01-22,signing,other_signing,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers assigned Martynas Andriuskevicius to the Arkansas RimRockers of the G-League.
2005-06,2006-01-23,signing,free_agent,MEM,1,atkinch01,1,0,0,False,The Memphis Grizzlies signed Chucky Atkins as a free agent.
2005-06,2006-01-25,trade,,IND/SAC,2,artesro01/stojape01,2,1,1,False,The Indiana Pacers traded Metta World Peace to the Sacramento Kings for Peja StojakoviÄ.
2005-06,2006-01-26,other,,MIN,1,jonesdw02,1,0,0,False,The Minnesota Timberwolves recalled Dwayne Jones from the Florida Flame of the G-League.
2005-06,2006-01-26,trade,,BOS/MIN,2,banksma01/blounma01/davisri01/reedju01/smithcr01/pekovni01/jonesdw02/olowomi01/szczewa02/flynnjo01,10,6,4,True,"The Boston Celtics traded Marcus Banks, Mark Blount, Ricky Davis, Justin Reed, a 2006 2nd round draft pick (Craig Smith was later selected) and a 2008 2nd round draft pick (Nikola PekoviÄ was later selected) to the Minnesota Timberwolves for Dwayne Jones, Michael Olowokandi, Wally Szczerbiak and a 2009 1st round draft pick (Jonny Flynn was later selected)."
2005-06,2006-01-26,trade,,MIN/PHO,2,tskitni01/mavrolo01,2,1,1,False,The Minnesota Timberwolves traded Nikoloz Tskitishvili to the Phoenix Suns for a 2006 2nd round draft pick (Loukas Mavrokefalidis was later selected).
2005-06,2006-01-27,signing,ten_day,CHI,1,thomaja02,1,0,0,False,The Chicago Bulls signed James Thomas to a 10-day contract.
2005-06,2006-01-31,trade,,NOK/TOR,2,bavcied01/mcclija01/williaa01,3,2,1,True,The New Orleans/Oklahoma City Hornets traded a 2006 2nd round draft pick (Edin BavÄiÄ was later selected) and a 2009 2nd round draft pick (Jack McClinton was later selected) to the Toronto Raptors for Aaron Williams.
2005-06,2006-01-31,signing,other_signing,WAS,1,ramospe01,1,0,0,False,The Washington Wizards assigned Peter John Ramos to the Roanoke Dazzle of the G-League.
2005-06,2006-01-31,signing,other_signing,MIN,1,wrighbr02,1,0,0,False,The Minnesota Timberwolves assigned Bracey Wright to the Florida Flame of the G-League.
2005-06,2006-02-01,signing,ten_day,PHI,1,hamilze01,1,0,0,False,The Philadelphia 76ers signed Zendon Hamilton to a 10-day contract.
2005-06,2006-02-02,signing,other_signing,MEM,1,roberla01,1,0,0,False,The Memphis Grizzlies assigned Lawrence Roberts to the Arkansas RimRockers of the G-League.
2005-06,2006-02-02,signing,other_signing,MEM,1,roberan02,1,0,0,False,The Memphis Grizzlies assigned Anthony Roberson to the Arkansas RimRockers of the G-League.
2005-06,2006-02-02,other,,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers recalled Martynas Andriuskevicius from the Arkansas RimRockers of the G-League.
2005-06,2006-02-03,trade,,NYK/TOR,2,davisan01/roseja01/balkmre01,3,1,2,False,The New York Knicks traded Antonio Davis to the Toronto Raptors for Jalen Rose and a 2006 1st round draft pick (Renaldo Balkman was later selected).
2005-06,2006-02-03,other,,BOS,1,greenge01,1,0,0,False,The Boston Celtics recalled Gerald Green from the Fayetteville Patriots of the G-League.
2005-06,2006-02-03,other,,UTA,1,milescj01,1,0,0,False,The Utah Jazz recalled CJ Miles from the Albuquerque Thunderbirds of the G-League.
2005-06,2006-02-04,other,,POR,1,moniase01,1,0,0,False,The Portland Trail Blazers recalled Sergei Monia from the Fort Worth Flyers of the G-League.
2005-06,2006-02-04,other,,POR,1,webstma02,1,0,0,False,The Portland Trail Blazers recalled Martell Webster from the Fort Worth Flyers of the G-League.
2005-06,2006-02-06,signing,ten_day,CLE,1,grahast01,1,0,0,False,"The Cleveland Cavaliers signed Stephen Graham to two 10-day contracts, then signed to a contract for the rest of the season."
2005-06,2006-02-07,signing,other_signing,DEN,1,hodgeju01,1,0,0,False,The Denver Nuggets assigned Julius Hodge to the Austin Toros of the G-League.
2005-06,2006-02-09,trade,,CHA/HOU,2,boganke01/baxtelo01,2,1,1,False,The Charlotte Bobcats traded Keith Bogans to the Houston Rockets for Lonny Baxter.
2005-06,2006-02-13,trade,,HOU/NOK,2,norrimo01/lampema01,2,1,1,False,The Houston Rockets traded Moochie Norris to the New Orleans/Oklahoma City Hornets for Maciej Lampe.
2005-06,2006-02-14,trade,,LAC/SEA,2,wilcoch01/radmavl01,2,1,1,False,The Los Angeles Clippers traded Chris Wilcox to the Seattle SuperSonics for Vladimir RadmanoviÄ.
2005-06,2006-02-15,trade,,DET/ORL,2,arroyca01/milicda01/catoke01/stuckro01,4,2,2,True,The Detroit Pistons traded Carlos Arroyo and Darko MiliÄiÄ to the Orlando Magic for Kelvin Cato and a 2007 1st round draft pick (Rodney Stuckey was later selected).
2005-06,2006-02-16,signing,other_signing,BOS,1,greenge01,1,0,0,False,The Boston Celtics assigned Gerald Green to the Florida Flame of the G-League.
2005-06,2006-02-20,signing,free_agent,LAC,1,bakervi01,1,0,0,False,The Los Angeles Clippers signed Vin Baker as a free agent.
2005-06,2006-02-21,other,,BOS,1,greenge01,1,0,0,False,The Boston Celtics recalled Gerald Green from the Florida Flame of the G-League.
2005-06,2006-02-21,other,,MEM,1,roberla01,1,0,0,False,The Memphis Grizzlies recalled Lawrence Roberts from the Arkansas RimRockers of the G-League.
2005-06,2006-02-21,other,,MEM,1,roberan02,1,0,0,False,The Memphis Grizzlies recalled Anthony Roberson from the Arkansas RimRockers of the G-League.
2005-06,2006-02-22,trade,,NYK/ORL,2,arizatr01/hardaan01/francst01,3,2,1,True,The New York Knicks traded Trevor Ariza and Anfernee Hardaway to the Orlando Magic for Steve Francis.
2005-06,2006-02-23,trade,,CLE/PHI,2,nailole01/gibsoda01,2,0,2,False,The Cleveland Cavaliers traded a 2006 2nd round draft pick to the Philadelphia 76ers for Lee Nailon and a 2006 2nd round draft pick (Daniel Gibson was later selected). Conditional 2006 2nd-rd pick did not convey
2005-06,2006-02-23,trade,,HOU/MIA,2,anderde01/fitchge01,2,1,1,False,The Houston Rockets traded Derek Anderson to the Miami Heat for Gerald Fitch. Houston also received a trade exception from Miami.
2005-06,2006-02-23,trade,,DEN/POR/SAC/SEA,4,lenarvo01/russebr01/watsoea01/hardide01/patteru01/smithch04/moniase01/skinnbr01/evansre01/potapvi01,10,10,0,True,"In a 4-team trade, the Denver Nuggets traded Voshon Lenard to the Portland Trail Blazers; the Denver Nuggets traded Bryon Russell, Earl Watson and a 2008 2nd round draft pick (DeVon Hardin was later selected) to the Seattle SuperSonics; the Portland Trail Blazers traded Ruben Patterson and Charles Smith to the Denver Nuggets; the Portland Trail Blazers traded Sergei Monia to the Sacramento Kings; the Sacramento Kings traded Brian Skinner to the Portland Trail Blazers; the Seattle SuperSonics traded Reggie Evans to the Denver Nuggets; and the Seattle SuperSonics traded Vitaly Potapenko to the Sacramento Kings."
2005-06,2006-02-23,trade,,CLE/SEA,2,wilksmi01/murraro01,2,1,1,False,The Cleveland Cavaliers traded Mike Wilks to the Seattle SuperSonics for Ronald Murray.
2005-06,2006-02-23,trade,,NJN/NOK,2,jacksma02/johnsli01/nachbbo01,3,2,1,True,"The New Jersey Nets traded Marc Jackson, Linton Johnson and cash to the New Orleans/Oklahoma City Hornets for BoÅ¡tjan Nachbar."
2005-06,2006-02-24,signing,ten_day,WAS,1,thomabi01,1,0,0,False,"The Washington Wizards signed Billy Thomas to two 10-day contracts, then signed to a contract for the rest of the season."
2005-06,2006-02-24,waiver,,ATL,1,delkto01,1,0,0,False,The Atlanta Hawks waived Tony Delk.
2005-06,2006-02-24,waiver,,ORL,1,hardaan01,1,0,0,False,The Orlando Magic waived Anfernee Hardaway.
2005-06,2006-02-24,waiver,,CLE,1,nailole01,1,0,0,False,The Cleveland Cavaliers waived Lee Nailon.
2005-06,2006-02-24,signing,ten_day,NJN,1,thomabi01,1,0,0,False,"The New Jersey Nets signed Billy Thomas to two 10-day contracts, then signed to a contract for the rest of the season."
2005-06,2006-02-24,other,,DEN,1,hodgeju01,1,0,0,False,The Denver Nuggets recalled Julius Hodge from the Austin Toros of the G-League.
2005-06,2006-02-25,signing,other_signing,DEN,1,hodgeju01,1,0,0,False,The Denver Nuggets assigned Julius Hodge to the Austin Toros of the G-League.
2005-06,2006-02-26,other,,DAL,1,marshra01,1,0,0,False,The Dallas Mavericks recalled Rawle Marshall from the Fort Worth Flyers of the G-League.
2005-06,2006-02-27,signing,other_signing,LAL,1,wafervo01,1,0,0,False,The Los Angeles Lakers assigned Von Wafer to the Fort Worth Flyers of the G-League.
2005-06,2006-02-27,signing,other_signing,DET,1,johnsam01,1,0,0,False,The Detroit Pistons assigned Amir Johnson to the Fayetteville Patriots of the G-League.
2005-06,2006-02-27,signing,other_signing,DAL,1,poweljo01,1,0,0,False,The Dallas Mavericks assigned Josh Powell to the Fort Worth Flyers of the G-League.
2005-06,2006-02-28,signing,other_signing,MEM,1,roberla01,1,0,0,False,The Memphis Grizzlies assigned Lawrence Roberts to the Arkansas RimRockers of the G-League.
2005-06,2006-02-28,signing,other_signing,MEM,1,roberan02,1,0,0,False,The Memphis Grizzlies assigned Anthony Roberson to the Arkansas RimRockers of the G-League.
2005-06,2006-03-01,signing,ten_day,PHO,1,barrean01,1,0,0,False,The Phoenix Suns signed Andre Barrett to the first of two 10-day contracts.
2005-06,2006-03-01,signing,free_agent,DET,1,delkto01,1,0,0,False,The Detroit Pistons signed Tony Delk as a free agent.
2005-06,2006-03-01,waiver,,PHO,1,jacksji01,1,0,0,False,The Phoenix Suns waived Jim Jackson.
2005-06,2006-03-01,waiver,,CHI,1,thomati01,1,0,0,False,The Chicago Bulls waived Tim Thomas.
2005-06,2006-03-01,waiver,,HOU,1,barryjo01,1,0,0,False,The Houston Rockets waived Jon Barry.
2005-06,2006-03-01,waiver,,DEN,1,russebr01,1,0,0,False,The Denver Nuggets waived Bryon Russell.
2005-06,2006-03-01,waiver,,DEN,1,smithch04,1,0,0,False,The Denver Nuggets waived Charles Smith.
2005-06,2006-03-02,claim,,HOU/SEA,2,brunsri01,1,0,0,False,The Houston Rockets claimed Rick Brunson on waivers from the Seattle SuperSonics.
2005-06,2006-03-02,signing,ten_day,ATL,1,langja01,1,0,0,False,The Atlanta Hawks signed James Lang to a 10-day contract.
2005-06,2006-03-02,signing,other_signing,DET,1,ackeral01,1,0,0,False,The Detroit Pistons assigned Alex Acker to the Fayetteville Patriots of the G-League.
2005-06,2006-03-02,signing,other_signing,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers assigned Martynas Andriuskevicius to the Arkansas RimRockers of the G-League.
2005-06,2006-03-03,signing,ten_day,DEN,1,eisleho01,1,0,0,False,"The Denver Nuggets signed Howard Eisley to a 10-day contract, then signed to a contract for the rest of the season."
2005-06,2006-03-03,signing,free_agent,PHO,1,thomati01,1,0,0,False,The Phoenix Suns signed Tim Thomas as a free agent.
2005-06,2006-03-04,other,,DAL,1,poweljo01,1,0,0,False,The Dallas Mavericks recalled Josh Powell from the Fort Worth Flyers of the G-League.
2005-06,2006-03-05,signing,free_agent,CHI,1,schenlu01,1,0,0,False,The Chicago Bulls signed Luke Schenscher as a free agent.
2005-06,2006-03-06,other,,MEM,1,roberla01,1,0,0,False,The Memphis Grizzlies recalled Lawrence Roberts from the Arkansas RimRockers of the G-League.
2005-06,2006-03-06,other,,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers recalled Martynas Andriuskevicius from the Arkansas RimRockers of the G-League.
2005-06,2006-03-06,signing,free_agent,LAL,1,jacksji01,1,0,0,False,The Los Angeles Lakers signed Jim Jackson as a free agent.
2005-06,2006-03-06,signing,other_signing,HOU,1,fitchge01,1,0,0,False,The Houston Rockets assigned Gerald Fitch to the Austin Toros of the G-League.
2005-06,2006-03-06,other,,ATL,1,smithdo04,1,0,0,False,The Atlanta Hawks recalled Donta Smith from the Arkansas RimRockers of the G-League.
2005-06,2006-03-06,waiver,,LAL,1,medvest01,1,0,0,False,The Los Angeles Lakers waived Stanislav Medvedenko.
2005-06,2006-03-07,signing,other_signing,DAL,1,podkopa01,1,0,0,False,The Dallas Mavericks assigned Pavel Podkolzin to the Fort Worth Flyers of the G-League.
2005-06,2006-03-08,signing,ten_day,SEA,1,fizerma01,1,0,0,False,The Seattle SuperSonics signed Marcus Fizer to a 10-day contract.
2005-06,2006-03-13,other,,HOU,1,fitchge01,1,0,0,False,The Houston Rockets recalled Gerald Fitch from the Austin Toros of the G-League.
2005-06,2006-03-13,other,,CHI,1,basdeed01,1,0,0,False,The Chicago Bulls recalled Eddie Basden from the Tulsa 66ers of the G-League.
2005-06,2006-03-14,waiver,,PHO,1,barrean01,1,0,0,False,The Phoenix Suns waived Andre Barrett.
2005-06,2006-03-15,signing,ten_day,TOR,1,barrean01,1,0,0,False,The Toronto Raptors signed Andre Barrett to the first of two 10-day contracts.
2005-06,2006-03-16,other,,DEN,1,hodgeju01,1,0,0,False,The Denver Nuggets recalled Julius Hodge from the Austin Toros of the G-League.
2005-06,2006-03-16,signing,other_signing,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers assigned Martynas Andriuskevicius to the Arkansas RimRockers of the G-League.
2005-06,2006-03-16,waiver,,MIN,1,frahmri01,1,0,0,False,The Minnesota Timberwolves waived Richie Frahm.
2005-06,2006-03-17,signing,ten_day,GSW,1,bynumwi01,1,0,0,False,"The Golden State Warriors signed Will Bynum to a 10-day contract, then signed to a contract for the rest of the season."
2005-06,2006-03-20,claim,,HOU/MIN,2,frahmri01,1,0,0,False,The Houston Rockets claimed Richie Frahm on waivers from the Minnesota Timberwolves.
2005-06,2006-03-22,signing,ten_day,CHI,1,livinra01,1,0,0,False,"The Chicago Bulls signed Randy Livingston to a 10-day contract, then signed to a contract for the rest of the season."
2005-06,2006-03-22,other,,LAL,1,wafervo01,1,0,0,False,The Los Angeles Lakers recalled Von Wafer from the Fort Worth Flyers of the G-League.
2005-06,2006-03-23,waiver,,TOR,1,davisan01,1,0,0,False,The Toronto Raptors waived Antonio Davis.
2005-06,2006-03-24,signing,other_signing,NOK,1,bassbr01,1,0,0,False,The New Orleans/Oklahoma City Hornets assigned Brandon Bass to the Tulsa 66ers of the G-League.
2005-06,2006-03-27,signing,ten_day,ATL,1,grundan01,1,0,0,False,The Atlanta Hawks signed Anthony Grundy to a 10-day contract.
2005-06,2006-03-27,signing,ten_day,TOR,1,langja01,1,0,0,False,The Toronto Raptors signed James Lang to a 10-day contract.
2005-06,2006-03-28,signing,other_signing,POR,1,seungha01,1,0,0,False,The Portland Trail Blazers assigned Ha Seung-Jin to the Fort Worth Flyers of the G-League.
2005-06,2006-03-30,other,,NOK,1,bassbr01,1,0,0,False,The New Orleans/Oklahoma City Hornets recalled Brandon Bass from the Tulsa 66ers of the G-League.
2005-06,2006-03-31,signing,ten_day,NOK,1,fizerma01,1,0,0,False,"The New Orleans/Oklahoma City Hornets signed Marcus Fizer to a 10-day contract, then signed to a contract for the rest of the season."
2005-06,2006-03-31,waiver,,NOK,1,vromaja01,1,0,0,False,The New Orleans/Oklahoma City Hornets waived Jackson Vroman.
2005-06,2006-04-06,signing,free_agent,NYK,1,udokaim01,1,0,0,False,The New York Knicks signed Ime Udoka as a free agent.
2005-06,2006-04-10,other,,MIN,1,wrighbr02,1,0,0,False,The Minnesota Timberwolves recalled Bracey Wright from the Florida Flame of the G-League.
2005-06,2006-04-12,other,,CLE,1,andrima01,1,0,0,False,The Cleveland Cavaliers recalled Martynas Andriuskevicius from the Arkansas RimRockers of the G-League.
2005-06,2006-04-12,signing,other_signing,LAL,1,wafervo01,1,0,0,False,The Los Angeles Lakers assigned Von Wafer to the Fort Worth Flyers of the G-League.
2005-06,2006-04-15,other,,POR,1,seungha01,1,0,0,False,The Portland Trail Blazers recalled Ha Seung-Jin from the Fort Worth Flyers of the G-League.
2005-06,2006-04-17,other,,MIL,1,ilyaser01,1,0,0,False,The Milwaukee Bucks recalled Ersan Ilyasova from the Tulsa 66ers of the G-League.
2005-06,2006-04-17,other,,MEM,1,roberan02,1,0,0,False,The Memphis Grizzlies recalled Anthony Roberson from the Arkansas RimRockers of the G-League.
2005-06,2006-04-17,other,,DET,1,ackeral01,1,0,0,False,The Detroit Pistons recalled Alex Acker from the Fayetteville Patriots of the G-League.
2005-06,2006-04-17,other,,DET,1,johnsam01,1,0,0,False,The Detroit Pistons recalled Amir Johnson from the Fayetteville Patriots of the G-League.
2005-06,2006-04-17,signing,free_agent,GSW,1,bynumwi01,1,0,0,False,The Golden State Warriors signed Will Bynum as a free agent.
