season,season_end,player_id,player,total_salary,n_teams,teams,salary_cap,pct_of_cap
2022-23,2023,yurtsom01,Omer Yurtseven,1752638.0,1,MIA,123655000,1.42
2022-23,2023,simsje01,Jericho Sims,1639842.0,1,NYK,123655000,1.33
2022-23,2023,edwarke02,Kessler Edwards,1637966.0,1,SAC,123655000,1.32
2022-23,2023,hausesa01,Sam Hauser,1637966.0,1,BOS,123655000,1.32
2022-23,2023,toddis01,Isaiah Todd,1575000.0,1,WAS,123655000,1.27
2022-23,2023,alvarjo01,Jose Alvarado,1563518.0,1,NOP,123655000,1.26
2022-23,2023,bantoda01,Dalano Banton,1563518.0,1,TOR,123655000,1.26
2022-23,2023,bostobr01,Brandon Boston,1563518.0,1,LAC,123655000,1.26
2022-23,2023,browngr01,Greg Brown,1563518.0,1,POR,123655000,1.26
2022-23,2023,butleja02,Jared Butler,1563518.0,2,OKC/UTA,123655000,1.26
2022-23,2023,dosunay01,Ayo Dosunmu,1563518.0,1,CHI,123655000,1.26
2022-23,2023,krejcvi01,Vit Krejci,1563518.0,1,ATL,123655000,1.26
2022-23,2023,landajo01,Jock Landale,1563518.0,1,PHO,123655000,1.26
2022-23,2023,liveris01,Isaiah Livers,1563518.0,1,DET,123655000,1.26
2022-23,2023,mcbrimi01,Miles McBride,1563518.0,1,NYK,123655000,1.26
2022-23,2023,nixda01,Daishen Nix,1563518.0,1,HOU,123655000,1.26
2022-23,2023,prestja01,Jason Preston,1563518.0,1,LAC,123655000,1.26
2022-23,2023,reaveau01,Austin Reaves,1563518.0,1,LAL,123655000,1.26
2022-23,2023,simonma01,Marko Simonovic,1563518.0,1,CHI,123655000,1.26
2022-23,2023,taylote01,Terry Taylor,1563518.0,2,CHI/IND,123655000,1.26
2022-23,2023,thorjt01,JT Thor,1563518.0,1,CHO,123655000,1.26
2022-23,2023,watfotr01,Trendon Watford,1563518.0,1,POR,123655000,1.26
2022-23,2023,wiggiaa01,Aaron Wiggins,1563518.0,1,OKC,123655000,1.26
2022-23,2023,kolokch01,Christian Koloko,1500000.0,1,TOR,123655000,1.21
2022-23,2023,bledser01,Eric Bledsoe,1300000.0,1,POR,123655000,1.05
2022-23,2023,chandke01,Kennedy Chandler,1200000.0,1,MEM,123655000,0.97
2022-23,2023,vonleno01,Noah Vonleh,1160955.0,1,SAS,123655000,0.94
2022-23,2023,merrisa01,Sam Merrill,1105522.0,2,CLE/SAC,123655000,0.89
2022-23,2023,mcgowbr01,Bryce McGowens,1075000.0,1,CHO,123655000,0.87
2022-23,2023,chrisma02,Max Christie,1017781.0,1,LAL,123655000,0.82
2022-23,2023,hardyja02,Jaden Hardy,1017781.0,1,DAL,123655000,0.82
2022-23,2023,martity01,Tyrese Martin,1017781.0,1,ATL,123655000,0.82
2022-23,2023,minotjo01,Josh Minott,1017781.0,1,MIN,123655000,0.82
2022-23,2023,rolliry01,Ryan Rollins,1017781.0,1,GSW,123655000,0.82
2022-23,2023,walkeja01,Jabari Walker,1017781.0,1,POR,123655000,0.82
2022-23,2023,omorueu01,Eugene Omoruyi,1013119.0,2,DET/OKC,123655000,0.82
2022-23,2023,loftoke01,Kenneth Lofton,1000000.0,1,MEM,123655000,0.81
2022-23,2023,singlky01,Kyle Singler,999200.0,1,OKC,123655000,0.81
2022-23,2023,dunnkr01,Kris Dunn,946863.0,1,UTA,123655000,0.77
2022-23,2023,goodwjo01,Jordan Goodwin,900000.0,1,WAS,123655000,0.73
2022-23,2023,champju01,Justin Champagnie,853241.0,2,BOS/TOR,123655000,0.69
2022-23,2023,doziepj01,PJ Dozier,750494.0,1,SAC,123655000,0.61
2022-23,2023,stausni01,Nik Stauskas,702311.0,1,IND,123655000,0.57
2022-23,2023,cartemi01,Michael Carter-Williams,652829.0,1,ORL,123655000,0.53
2022-23,2023,wainris01,Ish Wainright,599851.0,2,PHO/TOR,123655000,0.49
2022-23,2023,morgaju01,Juwan Morgan,576230.0,1,IND,123655000,0.47
2022-23,2023,fittsma01,Malik Fitts,555217.0,1,IND,123655000,0.45
2022-23,2023,samanlu01,Luka Å amaniÄ,538317.0,1,UTA,123655000,0.44
2022-23,2023,augusdj01,D.J. Augustin,523273.0,1,HOU,123655000,0.42
2022-23,2023,zelleco01,Cody Zeller,517060.0,1,MIA,123655000,0.42
2022-23,2023,jeffrda01,DaQuan Jeffries,511044.0,1,NYK,123655000,0.41
2022-23,2023,schofad01,Admiral Schofield,506508.0,1,ORL,123655000,0.41
2022-23,2023,monekch01,Chima Moneke,500000.0,1,SAC,123655000,0.4
2022-23,2023,leoname01,Meyers Leonard,495955.0,1,MIL,123655000,0.4
2022-23,2023,campafa01,Facundo Campazzo,464299.0,1,DAL,123655000,0.38
2022-23,2023,ryanma01,Matt Ryan,442439.0,2,LAL/MIN,123655000,0.36
2022-23,2023,jonesca03,Carlik Jones,357717.0,1,CHI,123655000,0.29
2022-23,2023,mamuksa01,Sandro Mamukelashvili,357717.0,1,SAS,123655000,0.29
2022-23,2023,queentr01,Trevelin Queen,330000.0,2,IND/PHI,123655000,0.27
2022-23,2023,woodaro01,Robert Woodard,300000.0,1,OKC,123655000,0.24
2022-23,2023,louzama01,Marcos Louzada Silva,268032.0,2,CLE/POR,123655000,0.22
2022-23,2023,lamban01,Anthony Lamb,253254.0,1,GSW,123655000,0.2
2022-23,2023,wilsodj01,D.J. Wilson,250000.0,1,TOR,123655000,0.2
2022-23,2023,brownmo01,Moses Brown,211044.0,3,BRK/LAC/NYK,123655000,0.17
2022-23,2023,silvach01,Chris Silva,211044.0,1,DAL,123655000,0.17
2022-23,2023,johnsal02,Alize Johnson,192293.0,1,SAS,123655000,0.16
2022-23,2023,halljo02,Jordan Hall,175479.0,1,SAS,123655000,0.14
2022-23,2023,cooksxa01,Xavier Cooks,140384.0,1,WAS,123655000,0.11
2022-23,2023,willitr02,Troy Williams,122741.0,1,HOU,123655000,0.1
2022-23,2023,harrish01,Shaquille Harrison,117782.0,2,LAL/POR,123655000,0.1
2022-23,2023,bouyeja01,Jamaree Bouyea,116986.0,2,MIA/WAS,123655000,0.09
2022-23,2023,caulewi01,Willie Cauley-Stein,116074.0,1,HOU,123655000,0.09
2022-23,2023,mayssk01,Skylar Mays,116074.0,1,POR,123655000,0.09
2022-23,2023,brantja01,Jarrell Brantley,105522.0,1,UTA,123655000,0.09
2022-23,2023,burtode02,Deonte Burton,105522.0,1,SAC,123655000,0.09
2022-23,2023,jacksfr01,Frank Jackson,105522.0,1,UTA,123655000,0.09
2022-23,2023,sneedxa01,Xavier Sneed,94136.0,1,CHO,123655000,0.08
2022-23,2023,jacksde01,Demetrius Jackson,92857.0,1,BOS,123655000,0.08
2022-23,2023,keelstr01,Trevor Keels,58493.0,1,NYK,123655000,0.05
2022-23,2023,quinole01,Lester Quinones,58493.0,1,GSW,123655000,0.05
2022-23,2023,umudest01,Stanley Umude,58493.0,1,DET,123655000,0.05
2022-23,2023,willije02,Jeenathan Williams,52644.0,1,POR,123655000,0.04
2022-23,2023,brookar01,Armoni Brooks,50000.0,1,TOR,123655000,0.04
2022-23,2023,stewadj01,DJ Steward,50000.0,1,SAC,123655000,0.04
2022-23,2023,minayju01,Justin Minaya,35096.0,1,POR,123655000,0.03
2022-23,2023,simmoko01,Kobi Simmons,32795.0,1,CHO,123655000,0.03
2022-23,2023,dukeda01,David Duke,28241.0,1,BRK,123655000,0.02
2022-23,2023,thomptr01,Tristan Thompson,10552.0,1,LAL,123655000,0.01
2022-23,2023,comanch01,Chance Comanche,5849.0,1,POR,123655000,0.0
2022-23,2023,antetko01,Kostas Antetokounmpo,,1,CHI,123655000,
2022-23,2023,badjiib01,Ibou Badji,,1,POR,123655000,
2022-23,2023,barlodo01,Dominick Barlow,,1,SAS,123655000,
2022-23,2023,boehebu01,Buddy Boeheim,,1,DET,123655000,
2022-23,2023,brockiz01,Izaiah Brockington,,1,NOP,123655000,
2022-23,2023,brownke03,Kendall Brown,,1,IND,123655000,
2022-23,2023,butlejo01,John Butler,,2,NOP/POR,123655000,
2022-23,2023,cainja01,Jamal Cain,,1,MIA,123655000,
2022-23,2023,champju02,Julian Champagnie,,1,SAS,123655000,
2022-23,2023,coopesh01,Sharife Cooper,,1,ATL,123655000,
2022-23,2023,culveja01,Jarrett Culver,,1,ATL,123655000,
2022-23,2023,darlina01,Nate Darling,,1,LAC,123655000,
2022-23,2023,davisjd01,JD Davison,,1,BOS,123655000,
2022-23,2023,daysda01,Darius Days,,1,HOU,123655000,
2022-23,2023,diabamo01,Moussa DiabatÃ©,,1,LAC,123655000,
2022-23,2023,diakima01,Mamadi Diakite,,1,CLE,123655000,
2022-23,2023,dorsety01,Tyler Dorsey,,1,DAL,123655000,
2022-23,2023,dotsode01,Devon Dotson,,1,WAS,123655000,
2022-23,2023,dowtije01,Jeff Dowtin,,1,TOR,123655000,
2022-23,2023,elliske01,Keon Ellis,,1,SAC,123655000,
2022-23,2023,forretr01,Trent Forrest,,1,ATL,123655000,
2022-23,2023,fostemi02,Michael Foster,,1,PHI,123655000,
2022-23,2023,garrema01,Marcus Garrett,,1,MIA,123655000,
2022-23,2023,garzalu01,Luka Garza,,1,MIN,123655000,
2022-23,2023,gilleco01,Collin Gillespie,,1,DEN,123655000,
2022-23,2023,gilyaja01,Jacob Gilyard,,1,MEM,123655000,
2022-23,2023,grayra01,RaiQuan Gray,,1,BRK,123655000,
2022-23,2023,greenaj01,A.J. Green,,1,MIL,123655000,
2022-23,2023,harpero02,Ron Harper,,1,TOR,123655000,
2022-23,2023,harrike01,Kevon Harris,,1,ORL,123655000,
2022-23,2023,hillma01,Malcolm Hill,,1,CHI,123655000,
2022-23,2023,hudgitr01,Trevor Hudgins,,1,HOU,123655000,
2022-23,2023,huffja01,Jay Huff,,1,WAS,123655000,
2022-23,2023,huntfe01,Feron Hunt,,1,NYK,123655000,
2022-23,2023,jacksqu01,Quenton Jackson,,1,WAS,123655000,
2022-23,2023,juzanjo01,Johnny Juzang,,1,UTA,123655000,
2022-23,2023,kabenmf01,Mfiondu Kabengele,,1,BOS,123655000,
2022-23,2023,keybr01,Braxton Key,,1,DET,123655000,
2022-23,2023,kinglo02,Louis King,,1,PHI,123655000,
2022-23,2023,lawsoaj01,A.J. Lawson,,2,DAL/MIN,123655000,
2022-23,2023,lewisju02,Justin Lewis,,1,CHI,123655000,
2022-23,2023,liddeej01,E.J. Liddell,,1,NOP,123655000,
2022-23,2023,mccluma01,Mac McClung,,1,PHI,123655000,
2022-23,2023,mobleis01,Isaiah Mobley,,1,CLE,123655000,
2022-23,2023,moonxa01,Xavier Moon,,1,LAC,123655000,
2022-23,2023,nembhrj01,RJ Nembhard,,1,CLE,123655000,
2022-23,2023,pascher01,Eric Paschall,,1,MIN,123655000,
2022-23,2023,pippesc02,Scotty Pippen,,1,LAL,123655000,
2022-23,2023,pottemi01,Micah Potter,,1,UTA,123655000,
2022-23,2023,quetane01,Neemias Queta,,1,SAC,123655000,
2022-23,2023,rhodeja01,Jared Rhoden,,1,DET,123655000,
2022-23,2023,robinor01,Orlando Robinson,,1,MIA,123655000,
2022-23,2023,sarrol01,Olivier Sarr,,2,OKC/POR,123655000,
2022-23,2023,schakjo01,Jordan Schakel,,1,WAS,123655000,
2022-23,2023,scrubja01,Jay Scrubb,,1,ORL,123655000,
2022-23,2023,seabrde01,Dereon Seabron,,1,NOP,123655000,
2022-23,2023,smithdr01,Dru Smith,,2,BRK/MIA,123655000,
2022-23,2023,swideco01,Cole Swider,,1,LAL,123655000,
2022-23,2023,wallake01,Keaton Wallace,,1,LAC,123655000,
2022-23,2023,washidu02,Duane Washington,,2,NYK/PHO,123655000,
2022-23,2023,weathqu01,Quinndary Weatherspoon,,1,GSW,123655000,
2022-23,2023,whiteja03,Jack White,,1,DEN,123655000,
2022-23,2023,wiggili01,Lindell Wigginton,,1,MIL,123655000,
2022-23,2023,willial06,Alondes Williams,,1,BRK,123655000,
2022-23,2023,willido02,Donovan Williams,,1,ATL,123655000,
2022-23,2023,willivi01,Vince Williams,,1,MEM,123655000,
2022-23,2023,wrighmc01,McKinley Wright,,1,DAL,123655000,
2022-23,2023,yorkga01,Gabe York,,1,IND,123655000,
2023-24,2024,curryst01,Stephen Curry,51915615.0,1,GSW,136021000,38.17
2023-24,2024,duranke01,Kevin Durant,47649433.0,1,PHO,136021000,35.03
2023-24,2024,embiijo01,Joel Embiid,47607350.0,1,PHI,136021000,35.0
2023-24,2024,jamesle01,LeBron James,47607350.0,1,LAL,136021000,35.0
2023-24,2024,jokicni01,Nikola JokiÄ,47607350.0,1,DEN,136021000,35.0
2023-24,2024,bealbr01,Bradley Beal,46741590.0,1,PHO,136021000,34.36
2023-24,2024,antetgi01,Giannis Antetokounmpo,45640084.0,1,MIL,136021000,33.55
2023-24,2024,georgpa01,Paul George,45640084.0,1,LAC,136021000,33.55
2023-24,2024,leonaka01,Kawhi Leonard,45640084.0,1,LAC,136021000,33.55
2023-24,2024,lillada01,Damian Lillard,45640084.0,1,MIL,136021000,33.55
2023-24,2024,butleji01,Jimmy Butler,45183960.0,1,MIA,136021000,33.22
2023-24,2024,thompkl01,Klay Thompson,43219440.0,1,GSW,136021000,31.77
2023-24,2024,goberru01,Rudy Gobert,41000000.0,1,MIN,136021000,30.14
2023-24,2024,vanvlfr01,Fred VanVleet,40806300.0,1,HOU,136021000,30.0
2023-24,2024,davisan02,Anthony Davis,40600080.0,1,LAL,136021000,29.85
2023-24,2024,doncilu01,Luka DonÄiÄ,40064220.0,1,DAL,136021000,29.45
2023-24,2024,lavinza01,Zach LaVine,40064220.0,1,CHI,136021000,29.45
2023-24,2024,youngtr01,Trae Young,40064220.0,1,ATL,136021000,29.45
2023-24,2024,harrito02,Tobias Harris,39270150.0,1,PHI,136021000,28.87
2023-24,2024,siakapa01,Pascal Siakam,37893408.0,1,IND,136021000,27.86
2023-24,2024,simmobe01,Ben Simmons,37893408.0,1,BRK,136021000,27.86
2023-24,2024,irvinky01,Kyrie Irving,37037037.0,1,DAL,136021000,27.23
2023-24,2024,holidjr01,Jrue Holiday,36861707.0,1,BOS,136021000,27.1
2023-24,2024,bookede01,Devin Booker,36016200.0,1,PHO,136021000,26.48
2023-24,2024,porzikr01,Kristaps PorziÅÄ£is,36016200.0,1,BOS,136021000,26.48
2023-24,2024,townska01,Karl-Anthony Towns,36016200.0,1,MIN,136021000,26.48
2023-24,2024,mccolcj01,CJ McCollum,35802469.0,1,NOP,136021000,26.32
2023-24,2024,hardeja01,James Harden,35680595.0,1,LAC,136021000,26.23
2023-24,2024,garlada01,Darius Garland,34005250.0,1,CLE,136021000,25.0
2023-24,2024,moranja01,Ja Morant,34005250.0,1,MEM,136021000,25.0
2023-24,2024,willizi01,Zion Williamson,34005250.0,1,NOP,136021000,25.0
2023-24,2024,ingrabr01,Brandon Ingram,33833400.0,1,NOP,136021000,24.87
2023-24,2024,murraja01,Jamal Murray,33833400.0,1,DEN,136021000,24.87
2023-24,2024,gilgesh01,Shai Gilgeous-Alexander,33386850.0,1,OKC,136021000,24.55
2023-24,2024,portemi01,Michael Porter,33386850.0,1,DEN,136021000,24.55
2023-24,2024,haywago01,Gordon Hayward,33319397.0,1,OKC,136021000,24.5
2023-24,2024,mitchdo01,Donovan Mitchell,33162030.0,1,CLE,136021000,24.38
2023-24,2024,adebaba01,Bam Adebayo,32600060.0,1,MIA,136021000,23.97
2023-24,2024,foxde01,De'Aaron Fox,32600060.0,1,SAC,136021000,23.97
2023-24,2024,tatumja01,Jayson Tatum,32600060.0,1,BOS,136021000,23.97
2023-24,2024,lowryky01,Kyle Lowry,32478379.0,2,CHO/PHI,136021000,23.88
2023-24,2024,aytonde01,Deandre Ayton,32459438.0,1,POR,136021000,23.86
2023-24,2024,brownja02,Jaylen Brown,31830357.0,1,BOS,136021000,23.4
2023-24,2024,paulch01,Chris Paul,30800000.0,1,GSW,136021000,22.64
2023-24,2024,sabondo01,Domantas Sabonis,30600000.0,1,SAC,136021000,22.5
2023-24,2024,middlkh01,Khris Middleton,29320988.0,1,MIL,136021000,21.56
2023-24,2024,derozde01,DeMar DeRozan,28600000.0,1,CHI,136021000,21.03
2023-24,2024,randlju01,Julius Randle,28226880.0,1,NYK,136021000,20.75
2023-24,2024,grantje01,Jerami Grant,27586207.0,1,POR,136021000,20.28
2023-24,2024,poolejo01,Jordan Poole,27455357.0,1,WAS,136021000,20.18
2023-24,2024,jacksja02,Jaren Jackson,27102202.0,1,MEM,136021000,19.93
2023-24,2024,herroty01,Tyler Herro,27000000.0,1,MIA,136021000,19.85
2023-24,2024,brunsja01,Jalen Brunson,26346666.0,1,NYK,136021000,19.37
2023-24,2024,johnsca02,Cameron Johnson,25679348.0,1,BRK,136021000,18.88
2023-24,2024,kuzmaky01,Kyle Kuzma,25568182.0,1,WAS,136021000,18.8
2023-24,2024,collijo01,John Collins,25340000.0,1,UTA,136021000,18.63
2023-24,2024,lopezbr01,Brook Lopez,25000000.0,1,MIL,136021000,18.38
2023-24,2024,conlemi01,Mike Conley,24360000.0,1,MIN,136021000,17.91
2023-24,2024,wiggian01,Andrew Wiggins,24330357.0,1,GSW,136021000,17.89
2023-24,2024,simonan01,Anfernee Simons,24107143.0,1,POR,136021000,17.72
2023-24,2024,barrerj01,RJ Barrett,23883929.0,1,TOR,136021000,17.56
2023-24,2024,clarkjo01,Jordan Clarkson,23487629.0,1,UTA,136021000,17.27
2023-24,2024,roziete01,Terry Rozier,23205221.0,1,MIA,136021000,17.06
2023-24,2024,brookdi01,Dillon Brooks,22627671.0,1,HOU,136021000,16.64
2023-24,2024,brogdma01,Malcolm Brogdon,22500000.0,1,POR,136021000,16.54
2023-24,2024,greendr01,Draymond Green,22321429.0,1,GSW,136021000,16.41
2023-24,2024,gordoaa01,Aaron Gordon,22266182.0,1,DEN,136021000,16.37
2023-24,2024,brownbr01,Bruce Brown,22000000.0,1,TOR,136021000,16.17
2023-24,2024,dinwisp01,Spencer Dinwiddie,21911797.0,2,LAL/TOR,136021000,16.11
2023-24,2024,bridgmi01,Mikal Bridges,21700000.0,1,BRK,136021000,15.95
2023-24,2024,turnemy01,Myles Turner,20975000.0,1,IND,136021000,15.42
2023-24,2024,capelca01,Clint Capela,20616000.0,1,ATL,136021000,15.16
2023-24,2024,balllo01,Lonzo Ball,20465117.0,1,CHI,136021000,15.05
2023-24,2024,huntede01,De'Andre Hunter,20089286.0,1,ATL,136021000,14.77
2023-24,2024,allenja01,Jarrett Allen,20000000.0,1,CLE,136021000,14.7
2023-24,2024,bogdabo02,Bojan BogdanoviÄ,20000000.0,1,NYK,136021000,14.7
2023-24,2024,johnske04,Keldon Johnson,20000000.0,1,SAS,136021000,14.7
2023-24,2024,harrijo01,Joe Harris,19928571.0,1,DET,136021000,14.65
2023-24,2024,hieldbu01,Buddy Hield,19845098.0,1,PHI,136021000,14.59
2023-24,2024,poeltja01,Jakob Poeltl,19500000.0,1,TOR,136021000,14.34
2023-24,2024,fournev01,Evan Fournier,18857143.0,1,DET,136021000,13.86
2023-24,2024,smartma01,Marcus Smart,18833713.0,1,MEM,136021000,13.85
2023-24,2024,bogdabo01,Bogdan BogdanoviÄ,18700000.0,1,ATL,136021000,13.75
2023-24,2024,anunoog01,OG Anunoby,18642857.0,1,NYK,136021000,13.71
2023-24,2024,trentga02,Gary Trent,18560000.0,1,TOR,136021000,13.64
2023-24,2024,vucevni01,Nikola VuÄeviÄ,18518519.0,1,CHI,136021000,13.61
2023-24,2024,whitede01,Derrick White,18357143.0,1,BOS,136021000,13.5
2023-24,2024,murrade01,Dejounte Murray,18214000.0,1,ATL,136021000,13.39
2023-24,2024,robindu01,Duncan Robinson,18154000.0,1,MIA,136021000,13.35
2023-24,2024,powelno01,Norman Powell,18000000.0,1,LAC,136021000,13.23
2023-24,2024,hardati02,Tim Hardaway,17897728.0,1,DAL,136021000,13.16
2023-24,2024,morrima03,Marcus Morris,17429682.0,2,CLE/SAS,136021000,12.81
2023-24,2024,isaacjo01,Jonathan Isaac,17400000.0,1,ORL,136021000,12.79
2023-24,2024,sextoco01,Collin Sexton,17325000.0,1,UTA,136021000,12.74
2023-24,2024,russeda01,D'Angelo Russell,17307693.0,1,LAL,136021000,12.72
2023-24,2024,markkla01,Lauri Markkanen,17259999.0,1,UTA,136021000,12.69
2023-24,2024,barneha02,Harrison Barnes,17000000.0,1,SAC,136021000,12.5
2023-24,2024,bertada01,DÄvis BertÄns,17000000.0,1,CHO,136021000,12.5
2023-24,2024,fultzma01,Markelle Fultz,17000000.0,1,ORL,136021000,12.5
2023-24,2024,nurkiju01,Jusuf NurkiÄ,16875000.0,1,PHO,136021000,12.41
2023-24,2024,washipj01,P.J. Washington,16847826.0,1,DAL,136021000,12.39
2023-24,2024,porteke02,Kevin Porter,15860000.0,1,OKC,136021000,11.66
2023-24,2024,hachiru01,Rui Hachimura,15740741.0,1,LAL,136021000,11.57
2023-24,2024,robinmi01,Mitchell Robinson,15681818.0,1,NYK,136021000,11.53
2023-24,2024,huertke01,Kevin Huerter,15669643.0,1,SAC,136021000,11.52
2023-24,2024,valanjo01,Jonas ValanÄiÅ«nas,15435000.0,1,NOP,136021000,11.35
2023-24,2024,leverca01,Caris LeVert,15384616.0,1,CLE,136021000,11.31
2023-24,2024,dortlu01,Luguentz Dort,15277778.0,1,OKC,136021000,11.23
2023-24,2024,kennalu01,Luke Kennard,14763636.0,1,MEM,136021000,10.85
2023-24,2024,caldwke01,Kentavious Caldwell-Pope,14704938.0,1,DEN,136021000,10.81
2023-24,2024,strusma01,Max Strus,14487684.0,1,CLE,136021000,10.65
2023-24,2024,jonesty01,Tyus Jones,14000000.0,1,WAS,136021000,10.29
2023-24,2024,finnedo01,Dorian Finney-Smith,13932008.0,1,BRK,136021000,10.24
2023-24,2024,mcderdo01,Doug McDermott,13750000.0,1,IND,136021000,10.11
2023-24,2024,edwaran01,Anthony Edwards,13534817.0,1,MIN,136021000,9.95
2023-24,2024,cartewe01,Wendell Carter,13050000.0,1,ORL,136021000,9.59
2023-24,2024,bullore01,Reggie Bullock,13033786.0,2,HOU/SAS,136021000,9.58
2023-24,2024,harriga01,Gary Harris,13000000.0,1,ORL,136021000,9.56
2023-24,2024,hartjo01,Josh Hart,12960000.0,1,NYK,136021000,9.53
2023-24,2024,reidna01,Naz Reid,12950400.0,1,MIN,136021000,9.52
2023-24,2024,adamsst01,Steven Adams,12600000.0,1,HOU,136021000,9.26
2023-24,2024,baglema01,Marvin Bagley,12500000.0,1,WAS,136021000,9.19
2023-24,2024,clarkbr01,Brandon Clarke,12500000.0,1,MEM,136021000,9.19
2023-24,2024,schrode01,Dennis SchrÃ¶der,12405000.0,1,BRK,136021000,9.12
2023-24,2024,willigr01,Grant Williams,12405000.0,1,CHO,136021000,9.12
2023-24,2024,gaffoda01,Daniel Gafford,12402000.0,1,DAL,136021000,9.12
2023-24,2024,olynyke01,Kelly Olynyk,12195122.0,1,TOR,136021000,8.97
2023-24,2024,wembavi01,Victor Wembanyama,12160680.0,1,SAS,136021000,8.94
2023-24,2024,wisemja01,James Wiseman,12119440.0,1,DET,136021000,8.91
2023-24,2024,grahade01,Devonte' Graham,12100000.0,1,SAS,136021000,8.9
2023-24,2024,holmeri01,Richaun Holmes,12046020.0,1,WAS,136021000,8.86
2023-24,2024,joneshe01,Herbert Jones,12015150.0,1,NOP,136021000,8.83
2023-24,2024,reaveau01,Austin Reaves,12015150.0,1,LAL,136021000,8.83
2023-24,2024,bouchch01,Chris Boucher,11750000.0,1,TOR,136021000,8.64
2023-24,2024,batumni01,Nicolas Batum,11710818.0,1,PHI,136021000,8.61
2023-24,2024,portibo01,Bobby Portis,11710818.0,1,MIL,136021000,8.61
2023-24,2024,covinro01,Robert Covington,11692308.0,1,PHI,136021000,8.6
2023-24,2024,banchpa01,Paolo Banchero,11608080.0,1,ORL,136021000,8.53
2023-24,2024,williro04,Robert Williams,11571429.0,1,POR,136021000,8.51
2023-24,2024,whiteco01,Coby White,11111111.0,1,CHI,136021000,8.17
2023-24,2024,cunnica01,Cade Cunningham,11055360.0,1,DET,136021000,8.13
2023-24,2024,hortota01,Talen Horton-Tucker,11020000.0,1,UTA,136021000,8.1
2023-24,2024,tuckepj01,P.J. Tucker,11014500.0,1,LAC,136021000,8.1
2023-24,2024,inglejo01,Joe Ingles,11000000.0,1,ORL,136021000,8.09
2023-24,2024,klebima01,Maxi Kleber,11000000.0,1,DAL,136021000,8.09
2023-24,2024,zubaciv01,Ivica Zubac,10933333.0,1,LAC,136021000,8.04
2023-24,2024,ballla01,LaMelo Ball,10900635.0,1,CHO,136021000,8.01
2023-24,2024,divindo01,Donte DiVincenzo,10900000.0,1,NYK,136021000,8.01
2023-24,2024,millebr02,Brandon Miller,10880400.0,1,CHO,136021000,8.0
2023-24,2024,mannte01,Terance Mann,10576923.0,1,LAC,136021000,7.78
2023-24,2024,thybuma01,Matisse Thybulle,10500000.0,1,POR,136021000,7.72
2023-24,2024,vincega01,Gabe Vincent,10500000.0,1,LAL,136021000,7.72
2023-24,2024,burksal01,Alec Burks,10489600.0,1,NYK,136021000,7.71
2023-24,2024,holmgch01,Chet Holmgren,10386000.0,1,OKC,136021000,7.64
2023-24,2024,nancela02,Larry Nance,10375000.0,1,NOP,136021000,7.63
2023-24,2024,shamela01,Landry Shamet,10250000.0,1,WAS,136021000,7.54
2023-24,2024,horfoal01,Al Horford,10000000.0,1,BOS,136021000,7.35
2023-24,2024,monkma01,Malik Monk,9945830.0,1,SAC,136021000,7.31
2023-24,2024,jonestr01,Tre Jones,9895833.0,1,SAS,136021000,7.28
2023-24,2024,greenja05,Jalen Green,9891480.0,1,HOU,136021000,7.27
2023-24,2024,willipa01,Patrick Williams,9835881.0,1,CHI,136021000,7.23
2023-24,2024,morrimo01,Monte Morris,9800926.0,1,MIN,136021000,7.21
2023-24,2024,hendesc01,Scoot Henderson,9770880.0,1,POR,136021000,7.18
2023-24,2024,claxtni01,Nic Claxton,9625000.0,1,BRK,136021000,7.08
2023-24,2024,greenje02,Jeff Green,9600000.0,1,HOU,136021000,7.06
2023-24,2024,onealro01,Royce O'Neale,9500000.0,1,PHO,136021000,6.98
2023-24,2024,carusal01,Alex Caruso,9460000.0,1,CHI,136021000,6.95
2023-24,2024,oladivi01,Victor Oladipo,9450000.0,1,MEM,136021000,6.95
2023-24,2024,connapa01,Pat Connaughton,9423869.0,1,MIL,136021000,6.93
2023-24,2024,smithja05,Jabari Smith,9326520.0,1,HOU,136021000,6.86
2023-24,2024,harteis01,Isaiah Hartenstein,9245121.0,1,NYK,136021000,6.8
2023-24,2024,anderky01,Kyle Anderson,9219512.0,1,MIN,136021000,6.78
2023-24,2024,allengr01,Grayson Allen,8925000.0,1,PHO,136021000,6.56
2023-24,2024,okorois01,Isaac Okoro,8920795.0,1,CLE,136021000,6.56
2023-24,2024,mobleev01,Evan Mobley,8882640.0,1,CLE,136021000,6.53
2023-24,2024,wrighde01,Delon Wright,8856750.0,2,MIA/WAS,136021000,6.51
2023-24,2024,thompam01,Amen Thompson,8809320.0,1,HOU,136021000,6.48
2023-24,2024,niangge01,Georges Niang,8800000.0,1,CLE,136021000,6.47
2023-24,2024,paytoga02,Gary Payton,8715000.0,1,GSW,136021000,6.41
2023-24,2024,mccontj01,T.J. McConnell,8700000.0,1,IND,136021000,6.4
2023-24,2024,theisda01,Daniel Theis,8670002.0,2,IND/LAC,136021000,6.37
2023-24,2024,youngth01,Thaddeus Young,8638413.0,2,BRK/PHO,136021000,6.35
2023-24,2024,payneca01,Cameron Payne,8519706.0,2,PHI/SAS,136021000,6.26
2023-24,2024,murrake02,Keegan Murray,8409000.0,1,SAC,136021000,6.18
2023-24,2024,okongon01,Onyeka Okongwu,8109063.0,1,ATL,136021000,5.96
