season,season_end,team,player,player_id,salary
2012-13,2013,PHI,Nick Young,youngni01,5600000
2012-13,2013,PHI,Evan Turner,turneev01,5293080
2012-13,2013,PHI,Dorell Wright,wrighdo01,4106000
2012-13,2013,PHI,Lavoy Allen,allenla01,3000000
2012-13,2013,PHI,Kwame Brown,brownkw01,2819044
2012-13,2013,PHI,Jrue Holiday,holidjr01,2674852
2012-13,2013,PHI,Royal Ivey,iveyro01,1223166
2012-13,2013,PHI,Damien Wilkins,wilkida02,1223166
2012-13,2013,PHI,Arnett Moultrie,moultar01,1042320
2012-13,2013,PHI,Charles Jenkins,jenkich01,762195
2012-13,2013,PHI,Jeremy Pargo,pargoje01,443867
2012-13,2013,PHI,Maalik Wayns,waynsma01,217301
2012-13,2013,PHI,Shelvin Mack,macksh01,89670
2012-13,2013,PHO,Goran Dragic,dragigo01,7500000
2012-13,2013,PHO,Marcin Gortat,gortama01,7258960
2012-13,2013,PHO,Josh Childress,childjo01,7000000
2012-13,2013,PHO,Channing Frye,fryech01,6000000
2012-13,2013,PHO,Michael Beasley,beaslmi01,5750000
2012-13,2013,PHO,Wesley Johnson,johnswe01,4285560
2012-13,2013,PHO,Jared Dudley,dudleja01,4250000
2012-13,2013,PHO,Luis Scola,scolalu01,4148510
2012-13,2013,PHO,Shannon Brown,brownsh01,3500000
2012-13,2013,PHO,Markieff Morris,morrima02,2063040
2012-13,2013,PHO,Marcus Morris,morrima03,1959960
2012-13,2013,PHO,Kendall Marshall,marshke01,1919160
2012-13,2013,PHO,Jermaine O'Neal,onealje01,1352181
2012-13,2013,PHO,Hamed Haddadi,haddaha01,1300000
2012-13,2013,PHO,Brad Miller,millebr01,848000
2012-13,2013,PHO,P.J. Tucker,tuckepj01,762195
2012-13,2013,PHO,Diante Garrett,garredi02,473604
2012-13,2013,PHO,Luke Zeller,zellelu01,473604
2012-13,2013,POR,Brandon Roy,roybr01,16460538
2012-13,2013,POR,LaMarcus Aldridge,aldrila01,13500000
2012-13,2013,POR,Nicolas Batum,batumni01,10850000
2012-13,2013,POR,Wesley Matthews,matthwe02,6505320
2012-13,2013,POR,J.J. Hickson,hicksjj01,4000000
2012-13,2013,POR,Damian Lillard,lillada01,3065040
2012-13,2013,POR,Joel Freeland,freeljo01,3013512
2012-13,2013,POR,Shawne Williams,willish03,2600000
2012-13,2013,POR,Eric Maynor,maynoer01,2338721
2012-13,2013,POR,Meyers Leonard,leoname01,2126520
2012-13,2013,POR,Luke Babbitt,babbilu01,1892280
2012-13,2013,POR,Jared Jeffries,jeffrja01,1475106
2012-13,2013,POR,Elliot Williams,williel01,1442880
2012-13,2013,POR,Nolan Smith,smithno01,1404960
2012-13,2013,POR,Victor Claver,clavevi01,1300000
2012-13,2013,POR,Sasha Pavlovic,pavloal01,1232713
2012-13,2013,POR,Will Barton,bartowi01,550000
2012-13,2013,SAC,John Salmons,salmojo01,8083000
2012-13,2013,SAC,Marcus Thornton,thornma01,7525000
2012-13,2013,SAC,Chuck Hayes,hayesch01,5486250
2012-13,2013,SAC,Tyreke Evans,evansty01,5251825
2012-13,2013,SAC,Jason Thompson,thompja02,5250000
2012-13,2013,SAC,DeMarcus Cousins,couside01,3880800
2012-13,2013,SAC,Aaron Brooks,brookaa01,3250000
2012-13,2013,SAC,Travis Outlaw,outlatr01,3000000
2012-13,2013,SAC,James Johnson,johnsja01,2812006
2012-13,2013,SAC,Cole Aldrich,aldrico01,2445480
2012-13,2013,SAC,Jimmer Fredette,fredeji01,2406240
2012-13,2013,SAC,Patrick Patterson,pattepa01,2096760
2012-13,2013,SAC,Toney Douglas,douglto01,2067880
2012-13,2013,SAC,Isaiah Thomas,thomais02,762195
2012-13,2013,SAS,Manu Ginobili,ginobma01,14107492
2012-13,2013,SAS,Tony Parker,parketo01,12500000
2012-13,2013,SAS,Stephen Jackson,jacksst02,10059750
2012-13,2013,SAS,Tim Duncan,duncati01,9638554
2012-13,2013,SAS,Boris Diaw,diawbo01,4500000
2012-13,2013,SAS,Tiago Splitter,splitti01,3944000
2012-13,2013,SAS,Matt Bonner,bonnema01,3630000
2012-13,2013,SAS,Danny Green,greenda02,3500000
2012-13,2013,SAS,Kawhi Leonard,leonaka01,1861920
2012-13,2013,SAS,Nando de Colo,decolna01,1400000
2012-13,2013,SAS,Cory Joseph,josepco01,1105560
2012-13,2013,SAS,Patrick Mills,millspa02,1085120
2012-13,2013,SAS,DeJuan Blair,blairde01,1054000
2012-13,2013,SAS,Gary Neal,nealga01,854389
2012-13,2013,SAS,Aron Baynes,baynear01,401170
2012-13,2013,SAS,James Anderson,anderja01,145749
2012-13,2013,TOR,Rudy Gay,gayru01,16460538
2012-13,2013,TOR,Andrea Bargnani,bargnan01,10000000
2012-13,2013,TOR,Landry Fields,fieldla01,6250000
2012-13,2013,TOR,Amir Johnson,johnsam01,6000000
2012-13,2013,TOR,Kyle Lowry,lowryky01,5750000
2012-13,2013,TOR,Linas Kleiza,kleizli01,4600000
2012-13,2013,TOR,Jonas Valanciunas,valanjo01,3627720
2012-13,2013,TOR,DeMar DeRozan,derozde01,3344250
2012-13,2013,TOR,Aaron Gray,grayaa01,2575000
2012-13,2013,TOR,Terrence Ross,rosste01,2563320
2012-13,2013,TOR,Sebastian Telfair,telfase01,1567500
2012-13,2013,TOR,John Lucas,lucasjo02,1500000
2012-13,2013,TOR,Mickael Pietrus,pietrmi01,1005097
2012-13,2013,TOR,Alan Anderson,anderal01,885120
2012-13,2013,TOR,Quincy Acy,acyqu01,665000
2012-13,2013,TOR,Dominic McGuire,mcguido01,181018
2012-13,2013,UTA,Al Jefferson,jeffeal01,15000000
2012-13,2013,UTA,Paul Millsap,millspa01,8603633
2012-13,2013,UTA,Mo Williams,willima01,8500000
2012-13,2013,UTA,Marvin Williams,willima02,8287500
2012-13,2013,UTA,Derrick Favors,favorde01,4753320
2012-13,2013,UTA,Enes Kanter,kanteen01,4443360
2012-13,2013,UTA,Raja Bell,bellra01,3480000
2012-13,2013,UTA,Gordon Hayward,haywago01,2709720
2012-13,2013,UTA,Randy Foye,foyera01,2500000
2012-13,2013,UTA,Alec Burks,burksal01,2171640
2012-13,2013,UTA,Earl Watson,watsoea01,2000000
2012-13,2013,UTA,Jeremy Evans,evansje01,1794872
2012-13,2013,UTA,Kevin Murphy,murphke01,473604
2012-13,2013,WAS,Emeka Okafor,okafoem01,13490000
2012-13,2013,WAS,Nene,hilarne01,13000000
2012-13,2013,WAS,Trevor Ariza,arizatr01,7258960
2012-13,2013,WAS,Andray Blatche,blatcan01,7118502
2012-13,2013,WAS,John Wall,walljo01,5915880
2012-13,2013,WAS,Bradley Beal,bealbr01,4133280
2012-13,2013,WAS,Jan Vesely,veselja01,3294960
2012-13,2013,WAS,Kevin Seraphin,serapke01,1797600
2012-13,2013,WAS,Martell Webster,webstma02,1600000
2012-13,2013,WAS,Chris Singleton,singlch01,1596360
2012-13,2013,WAS,Trevor Booker,booketr01,1385280
2012-13,2013,WAS,Jason Collins,collija04,1352181
2012-13,2013,WAS,Leandro Barbosa,barbole01,1229255
2012-13,2013,WAS,Cartier Martin,martica01,915852
2012-13,2013,WAS,A.J. Price,priceaj01,885120
2012-13,2013,WAS,Garrett Temple,templga01,572943
2012-13,2013,WAS,Earl Barron,barroea01,358600
2012-13,2013,WAS,Shaun Livingston,livinsh01,256240
2012-13,2013,WAS,Jannero Pargo,pargoja01,115122
2012-13,2013,WAS,Shelvin Mack,macksh01,67253
2013-14,2014,ATL,Al Horford,horfoal01,12000000
2013-14,2014,ATL,Paul Millsap,millspa01,9500000
2013-14,2014,ATL,Jeff Teague,teaguje01,8000000
2013-14,2014,ATL,Kyle Korver,korveky01,6760563
2013-14,2014,ATL,Louis Williams,willilo02,5225000
2013-14,2014,ATL,Elton Brand,brandel01,4000000
2013-14,2014,ATL,DeMarre Carroll,carrode01,2557545
2013-14,2014,ATL,Gustavo Ayon,ayongu01,1500000
2013-14,2014,ATL,Dennis Schroeder,schrode01,1348200
2013-14,2014,ATL,John Jenkins,jenkijo01,1258800
2013-14,2014,ATL,Jared Cunningham,cunnija01,1208400
2013-14,2014,ATL,Shelvin Mack,macksh01,884293
2013-14,2014,ATL,Mike Scott,scottmi01,788872
2013-14,2014,ATL,Mike Muscala,muscami01,161471
2013-14,2014,ATL,Jeremy Tyler,tylerje01,100000
2013-14,2014,BOS,Kris Humphries,humphkr01,12000000
2013-14,2014,BOS,Rajon Rondo,rondora01,11954545
2013-14,2014,BOS,Gerald Wallace,wallage01,10105855
2013-14,2014,BOS,Jeff Green,greenje02,8965000
2013-14,2014,BOS,Brandon Bass,bassbr01,6450000
2013-14,2014,BOS,Keith Bogans,boganke01,5058198
2013-14,2014,BOS,Avery Bradley,bradlav01,2511432
2013-14,2014,BOS,Jordan Crawford,crawfjo02,2162419
2013-14,2014,BOS,Kelly Olynyk,olynyke01,1986360
2013-14,2014,BOS,Jared Sullinger,sullija01,1365720
2013-14,2014,BOS,MarShon Brooks,brookma01,1210080
2013-14,2014,BRK,Joe Johnson,johnsjo02,21466718
2013-14,2014,BRK,Deron Williams,willide01,18466130
2013-14,2014,BRK,Paul Pierce,piercpa01,15333334
2013-14,2014,BRK,Brook Lopez,lopezbr01,14693906
2013-14,2014,BRK,Kevin Garnett,garneke01,12443735
2013-14,2014,BRK,Jason Terry,terryja01,5625313
2013-14,2014,BRK,Mirza Teletovic,teletmi01,3229050
2013-14,2014,BRK,Andrei Kirilenko,kirilan01,3183000
2013-14,2014,BRK,Reggie Evans,evansre01,1695635
2013-14,2014,BRK,Andray Blatche,blatcan01,1375604
2013-14,2014,BRK,Mason Plumlee,plumlma01,1298640
2013-14,2014,BRK,Shaun Livingston,livinsh01,1272279
2013-14,2014,BRK,Alan Anderson,anderal01,947907
2013-14,2014,BRK,Tornike Shengelia,shengto01,788872
2013-14,2014,BRK,Tyshawn Taylor,tayloty01,788872
2013-14,2014,CHA,Al Jefferson,jeffeal01,13500000
2013-14,2014,CHA,Ben Gordon,gordobe01,13200000
2013-14,2014,CHA,Gerald Henderson,hendege02,6000000
2013-14,2014,CHA,Ramon Sessions,sessira01,5000000
2013-14,2014,CHA,Michael Kidd-Gilchrist,kiddgmi01,4809840
2013-14,2014,CHA,Cody Zeller,zelleco01,3857040
2013-14,2014,CHA,Bismack Biyombo,biyombi01,3049920
2013-14,2014,CHA,Josh McRoberts,mcrobjo01,2652000
2013-14,2014,CHA,Kemba Walker,walkeke02,2568360
2013-14,2014,CHA,Brendan Haywood,haywobr01,2050000
2013-14,2014,CHA,Jannero Pargo,pargoja01,1399507
2013-14,2014,CHA,Anthony Tolliver,tollian01,1027424
2013-14,2014,CHA,Jeff Adrien,adrieje01,916099
2013-14,2014,CHA,Jeff Taylor,tayloje03,788872
2013-14,2014,CHI,Derrick Rose,rosede01,17632688
2013-14,2014,CHI,Carlos Boozer,boozeca01,15300000
2013-14,2014,CHI,Luol Deng,denglu01,14275000
2013-14,2014,CHI,Joakim Noah,noahjo01,11100000
2013-14,2014,CHI,Taj Gibson,gibsota01,7550000
2013-14,2014,CHI,Andrew Bynum,bynuman01,6000000
2013-14,2014,CHI,Kirk Hinrich,hinriki01,4059000
2013-14,2014,CHI,Mike Dunleavy,dunlemi02,3183000
2013-14,2014,CHI,Tony Snell,snellto01,1409040
2013-14,2014,CHI,Nazr Mohammed,mohamna01,1399507
2013-14,2014,CHI,Jimmy Butler,butleji01,1112880
2013-14,2014,CHI,Marquis Teague,teaguma01,1074720
2013-14,2014,CHI,Richard Hamilton,hamilri01,1000000
2013-14,2014,CLE,Anderson Varejao,varejan01,9036364
2013-14,2014,CLE,Jarrett Jack,jackja01,6300000
2013-14,2014,CLE,Kyrie Irving,irvinky01,5607240
2013-14,2014,CLE,Anthony Bennett,bennean01,5324280
2013-14,2014,CLE,Earl Clark,clarkea01,4250000
2013-14,2014,CLE,Tristan Thompson,thomptr01,4062000
2013-14,2014,CLE,Dion Waiters,waitedi01,3894240
2013-14,2014,CLE,Alonzo Gee,geeal01,3250000
2013-14,2014,CLE,C.J. Miles,milescj01,2225000
2013-14,2014,CLE,Tyler Zeller,zellety01,1633440
2013-14,2014,CLE,Sergey Karasev,karasse01,1467840
2013-14,2014,CLE,Carrick Felix,felixca01,510000
2013-14,2014,DAL,Dirk Nowitzki,nowitdi01,22721381
2013-14,2014,DAL,Shawn Marion,mariosh01,9316796
2013-14,2014,DAL,Monta Ellis,ellismo01,8000000
2013-14,2014,DAL,Jose Calderon,caldejo01,6791570
2013-14,2014,DAL,Brandan Wright,wrighbr03,5000000
2013-14,2014,DAL,Samuel Dalembert,dalemsa01,3700748
2013-14,2014,DAL,Vince Carter,cartevi01,3180000
2013-14,2014,DAL,Wayne Ellington,ellinwa01,2652000
2013-14,2014,DAL,Shane Larkin,larkish01,1536960
2013-14,2014,DAL,Devin Harris,harride01,1272279
2013-14,2014,DAL,DeJuan Blair,blairde01,947907
2013-14,2014,DAL,Bernard James,jamesbe01,788872
2013-14,2014,DAL,Jae Crowder,crowdja01,788872
2013-14,2014,DAL,Fab Melo,melofa01,788872
2013-14,2014,DAL,Ricky Ledo,ledori01,544000
2013-14,2014,DEN,Ty Lawson,lawsoty01,10786517
2013-14,2014,DEN,JaVale McGee,mcgeeja01,10750000
2013-14,2014,DEN,Danilo Gallinari,gallida01,10146925
2013-14,2014,DEN,Wilson Chandler,chandwi01,6344164
2013-14,2014,DEN,J.J. Hickson,hicksjj01,5150000
2013-14,2014,DEN,Andre Miller,millean02,5000000
2013-14,2014,DEN,Timofey Mozgov,mozgoti01,4400000
2013-14,2014,DEN,Darrell Arthur,arthuda01,3231683
2013-14,2014,DEN,Randy Foye,foyera01,3000000
2013-14,2014,DEN,Nate Robinson,robinna01,2016000
2013-14,2014,DEN,Anthony Randolph,randoan01,1750000
2013-14,2014,DEN,Evan Fournier,fournev01,1422720
2013-14,2014,DEN,Kenneth Faried,farieke01,1367640
2013-14,2014,DEN,Jordan Hamilton,hamiljo02,1169880
2013-14,2014,DEN,Quincy Miller,millequ01,788872
2013-14,2014,DET,Josh Smith,smithjo03,13500000
2013-14,2014,DET,Charlie Villanueva,villach01,8580000
2013-14,2014,DET,Rodney Stuckey,stuckro01,8500000
2013-14,2014,DET,Brandon Jennings,jennibr01,7655503
2013-14,2014,DET,Jonas Jerebko,jerebjo01,4500000
2013-14,2014,DET,Greg Monroe,monrogr01,4086454
2013-14,2014,DET,Will Bynum,bynumwi01,2790343
2013-14,2014,DET,Kentavious Caldwell-Pope,caldwke01,2653080
2013-14,2014,DET,Chauncey Billups,billuch01,2500000
2013-14,2014,DET,Andre Drummond,drumman01,2462400
2013-14,2014,DET,Kyle Singler,singlky01,1045000
2013-14,2014,DET,Josh Harrellson,harrejo01,884293
2013-14,2014,DET,Tony Mitchell,mitchto02,500000
