season,player_id,player,age,g,gs,mp,per,ts_pct,usg_pct,ws,ws_48,obpm,dbpm,bpm,vorp
2016-17,couside01,DeMarcus Cousins,26.0,72.0,72.0,2465.0,25.8,0.562,36.5,7.6,0.149,5.0,1.8,6.8,5.5
2016-17,leeco01,Courtney Lee,31.0,77.0,74.0,2459.0,12.2,0.559,14.4,4.2,0.081,-0.7,-0.2,-0.9,0.7
2016-17,dragigo01,Goran DragiÄ,30.0,73.0,73.0,2459.0,19.8,0.575,27.1,7.5,0.147,2.7,-0.1,2.6,2.9
2016-17,ibakase01,Serge Ibaka,27.0,79.0,79.0,2422.0,16.4,0.566,20.9,5.1,0.101,0.4,-0.3,0.1,1.2
2016-17,paytoel01,Elfrid Payton,22.0,82.0,58.0,2412.0,17.2,0.52,21.6,4.4,0.088,0.8,0.0,0.8,1.7
2016-17,drumman01,Andre Drummond,23.0,81.0,81.0,2409.0,20.9,0.518,22.4,6.7,0.133,0.1,0.8,1.0,1.8
2016-17,smartma01,Marcus Smart,22.0,79.0,24.0,2399.0,12.0,0.486,18.8,3.2,0.064,-1.9,0.6,-1.3,0.4
2016-17,clarkjo01,Jordan Clarkson,24.0,82.0,19.0,2397.0,13.2,0.526,23.3,1.2,0.024,-0.9,-1.6,-2.5,-0.3
2016-17,adamsst01,Steven Adams,23.0,80.0,80.0,2389.0,16.5,0.589,16.2,6.5,0.13,-0.2,0.0,-0.2,1.1
2016-17,roberan03,Andre Roberson,25.0,79.0,79.0,2376.0,9.6,0.51,10.1,4.2,0.085,-2.5,1.4,-1.0,0.6
2016-17,hillso01,Solomon Hill,25.0,80.0,71.0,2374.0,8.0,0.527,11.5,2.7,0.055,-3.5,0.8,-2.7,-0.4
2016-17,morrima02,Markieff Morris,27.0,76.0,76.0,2374.0,13.7,0.54,20.5,4.1,0.083,-1.4,-0.1,-1.5,0.3
2016-17,kiddgmi01,Michael Kidd-Gilchrist,23.0,81.0,81.0,2349.0,14.3,0.528,14.6,5.8,0.119,-1.6,0.9,-0.7,0.7
2016-17,millspa01,Paul Millsap,31.0,69.0,67.0,2343.0,17.9,0.542,24.4,6.4,0.132,0.8,1.3,2.1,2.4
2016-17,snellto01,Tony Snell,25.0,80.0,80.0,2336.0,9.7,0.603,12.1,3.4,0.071,-1.0,-0.7,-1.7,0.2
2016-17,thomptr01,Tristan Thompson,25.0,78.0,78.0,2336.0,15.3,0.594,11.3,7.3,0.149,0.0,-0.7,-0.7,0.7
2016-17,aldrila01,LaMarcus Aldridge,31.0,72.0,72.0,2335.0,18.6,0.532,24.5,7.2,0.149,0.7,0.1,0.8,1.7
2016-17,crowdja01,Jae Crowder,26.0,72.0,72.0,2335.0,14.9,0.613,17.0,6.7,0.137,1.0,-0.1,0.9,1.7
2016-17,gordoer01,Eric Gordon,28.0,75.0,15.0,2323.0,13.2,0.557,22.1,3.8,0.079,1.3,-1.4,-0.1,1.1
2016-17,gordoaa01,Aaron Gordon,21.0,80.0,72.0,2298.0,14.5,0.53,20.1,3.7,0.077,-0.3,-0.7,-1.0,0.6
2016-17,willima02,Marvin Williams,30.0,76.0,76.0,2295.0,13.7,0.551,16.3,5.0,0.105,-0.1,0.1,0.0,1.1
2016-17,conlemi01,Mike Conley,29.0,69.0,68.0,2292.0,23.2,0.604,26.3,10.0,0.209,6.0,0.8,6.8,5.1
2016-17,ingrabr01,Brandon Ingram,19.0,79.0,40.0,2279.0,8.5,0.474,16.8,-0.3,-0.007,-3.0,-1.4,-4.4,-1.4
2016-17,lopezro01,Robin Lopez,28.0,81.0,81.0,2271.0,14.4,0.511,17.5,4.3,0.09,-1.4,-0.8,-2.2,-0.1
2016-17,crabbal01,Allen Crabbe,24.0,79.0,7.0,2254.0,11.6,0.602,14.9,4.2,0.089,-0.7,-0.6,-1.3,0.4
2016-17,lowryky01,Kyle Lowry,30.0,60.0,60.0,2244.0,22.9,0.623,24.9,10.1,0.216,5.8,0.4,6.1,4.6
2016-17,youngth01,Thaddeus Young,28.0,74.0,74.0,2237.0,14.9,0.562,16.4,4.6,0.1,-0.3,0.8,0.5,1.4
2016-17,tuckepj01,P.J. Tucker,31.0,81.0,21.0,2236.0,10.5,0.516,11.2,3.6,0.078,-1.5,1.2,-0.3,1.0
2016-17,fournev01,Evan Fournier,24.0,68.0,66.0,2234.0,13.9,0.555,23.5,2.8,0.059,-0.2,-1.1,-1.3,0.4
2016-17,harklma01,Maurice Harkless,23.0,77.0,69.0,2223.0,13.1,0.57,15.2,4.2,0.091,-0.8,0.1,-0.6,0.8
2016-17,lopezbr01,Brook Lopez,28.0,75.0,75.0,2222.0,20.4,0.578,29.2,4.9,0.105,2.9,-0.6,2.3,2.4
2016-17,oladivi01,Victor Oladipo,24.0,67.0,67.0,2222.0,13.6,0.534,21.4,4.0,0.085,-0.3,-0.1,-0.5,0.8
2016-17,howardw01,Dwight Howard,31.0,74.0,74.0,2199.0,20.8,0.627,19.2,8.3,0.181,0.6,0.8,1.4,1.9
2016-17,redicjj01,JJ Redick,32.0,78.0,78.0,2198.0,14.8,0.599,22.0,4.8,0.105,1.6,-1.2,0.4,1.4
2016-17,chandwi01,Wilson Chandler,29.0,71.0,33.0,2197.0,14.9,0.545,22.0,3.5,0.077,0.5,-1.5,-1.0,0.5
2016-17,horfoal01,Al Horford,30.0,68.0,68.0,2193.0,17.7,0.553,19.7,6.3,0.138,2.3,1.1,3.4,3.0
2016-17,holidjr01,Jrue Holiday,26.0,67.0,61.0,2190.0,17.1,0.532,23.5,3.8,0.084,1.0,0.2,1.3,1.8
2016-17,stausni01,Nik Stauskas,23.0,80.0,27.0,2188.0,9.0,0.54,16.4,1.4,0.031,-2.1,-0.8,-2.8,-0.5
2016-17,johnsty01,Tyler Johnson,24.0,73.0,0.0,2178.0,15.9,0.535,20.9,5.8,0.128,0.4,1.0,1.4,1.8
2016-17,bledser01,Eric Bledsoe,27.0,66.0,66.0,2176.0,20.5,0.563,28.1,5.3,0.118,3.7,-0.1,3.6,3.1
2016-17,porzikr01,Kristaps PorziÅÄ£is,21.0,66.0,65.0,2164.0,17.4,0.546,24.3,4.5,0.1,0.7,-0.3,0.3,1.3
2016-17,vucevni01,Nikola VuÄeviÄ,26.0,75.0,55.0,2163.0,19.1,0.498,24.8,4.0,0.088,0.8,0.6,1.4,1.9
2016-17,crawfja01,Jamal Crawford,36.0,82.0,1.0,2157.0,12.0,0.525,22.7,1.9,0.043,-0.8,-1.3,-2.1,0.0
2016-17,hardati02,Tim Hardaway Jr.,24.0,79.0,30.0,2154.0,15.2,0.568,22.5,4.8,0.107,1.0,-0.4,0.5,1.4
2016-17,plumlma01,Mason Plumlee,26.0,81.0,64.0,2148.0,18.1,0.558,18.1,6.0,0.135,0.6,1.4,2.0,2.2
2016-17,ilyaser01,Ersan Ä°lyasova,29.0,82.0,52.0,2142.0,14.6,0.546,22.2,4.1,0.091,0.4,-0.3,0.1,1.1
2016-17,gallida01,Danilo Gallinari,28.0,63.0,63.0,2134.0,17.4,0.622,20.0,6.8,0.154,2.8,-1.4,1.4,1.9
2016-17,mccontj01,T.J. McConnell,24.0,81.0,51.0,2133.0,13.7,0.504,14.4,3.8,0.084,-2.0,1.0,-1.0,0.5
2016-17,randlju01,Julius Randle,22.0,74.0,73.0,2132.0,16.3,0.543,21.4,3.5,0.08,-0.6,-0.3,-0.9,0.6
2016-17,saricda01,Dario Å ariÄ,22.0,81.0,36.0,2129.0,12.8,0.508,24.6,1.0,0.023,-1.3,-0.9,-2.3,-0.2
2016-17,covinro01,Robert Covington,26.0,67.0,67.0,2119.0,13.2,0.534,19.2,3.1,0.071,-1.2,1.4,0.2,1.1
2016-17,anderry01,Ryan Anderson,28.0,72.0,72.0,2116.0,13.5,0.583,17.9,5.2,0.117,1.7,-2.0,-0.4,0.9
2016-17,greenja01,JaMychal Green,26.0,77.0,75.0,2101.0,13.5,0.601,14.4,5.8,0.132,-0.9,0.2,-0.8,0.6
2016-17,johnsja01,James Johnson,29.0,76.0,5.0,2085.0,17.0,0.564,22.0,5.1,0.117,1.1,1.7,2.8,2.5
2016-17,bogdabo02,Bojan BogdanoviÄ,27.0,81.0,54.0,2083.0,13.5,0.585,22.4,2.9,0.067,-0.1,-2.1,-2.2,-0.1
2016-17,rosede01,Derrick Rose,28.0,64.0,64.0,2082.0,17.0,0.53,25.7,3.0,0.068,1.0,-2.0,-1.0,0.5
2016-17,griffbl01,Blake Griffin,27.0,61.0,61.0,2076.0,22.6,0.569,28.0,7.7,0.179,4.2,0.5,4.7,3.5
2016-17,duranke01,Kevin Durant,28.0,62.0,62.0,2070.0,27.6,0.651,27.8,12.0,0.278,6.7,2.2,8.9,5.7
2016-17,valanjo01,Jonas ValanÄiÅ«nas,24.0,80.0,80.0,2066.0,20.1,0.601,19.5,7.9,0.183,1.1,-0.8,0.3,1.2
2016-17,collida01,Darren Collison,29.0,68.0,64.0,2063.0,15.3,0.57,19.8,3.9,0.091,0.3,-1.2,-0.9,0.6
2016-17,beverpa01,Patrick Beverley,28.0,67.0,67.0,2058.0,13.0,0.546,14.1,5.3,0.123,-0.2,1.4,1.1,1.6
2016-17,riverau01,Austin Rivers,24.0,74.0,29.0,2054.0,11.4,0.545,20.3,2.5,0.059,-1.2,-1.0,-2.2,-0.1
2016-17,warretj01,T.J. Warren,23.0,66.0,59.0,2048.0,15.6,0.539,19.2,4.1,0.096,0.1,-0.7,-0.6,0.7
2016-17,nelsoja01,Jameer Nelson,34.0,75.0,39.0,2045.0,11.5,0.544,15.8,2.8,0.066,-0.8,-1.2,-2.0,0.0
2016-17,jokicni01,Nikola JokiÄ,21.0,73.0,59.0,2038.0,26.3,0.64,23.5,9.7,0.228,5.9,1.4,7.3,4.8
2016-17,curryse01,Seth Curry,26.0,70.0,42.0,2029.0,15.5,0.601,19.5,4.6,0.11,0.8,0.4,1.2,1.7
2016-17,josepco01,Cory Joseph,25.0,80.0,22.0,2003.0,13.2,0.518,18.4,3.4,0.082,-0.9,-0.4,-1.3,0.4
2016-17,iguodan01,Andre Iguodala,33.0,76.0,0.0,1998.0,14.3,0.624,11.2,6.9,0.167,0.8,1.7,2.5,2.3
2016-17,ellismo01,Monta Ellis,31.0,74.0,33.0,1998.0,9.9,0.514,16.8,1.1,0.026,-3.1,0.2,-2.9,-0.5
2016-17,willilo02,Lou Williams,30.0,81.0,1.0,1994.0,21.4,0.593,29.1,6.1,0.148,4.6,-0.7,3.9,3.0
2016-17,gibsota01,Taj Gibson,31.0,78.0,71.0,1989.0,15.0,0.543,19.3,4.0,0.097,-1.1,-0.4,-1.5,0.2
2016-17,dellama01,Matthew Dellavedova,26.0,76.0,54.0,1986.0,9.4,0.501,16.3,1.2,0.029,-2.5,-1.8,-4.2,-1.1
2016-17,brogdma01,Malcolm Brogdon,24.0,75.0,28.0,1982.0,14.9,0.555,18.5,4.1,0.1,0.0,-0.4,-0.4,0.8
2016-17,inglejo01,Joe Ingles,29.0,82.0,26.0,1972.0,12.4,0.604,13.9,5.0,0.123,-0.7,2.3,1.6,1.8
2016-17,mcgruro01,Rodney McGruder,25.0,78.0,65.0,1966.0,9.1,0.506,12.3,2.9,0.072,-1.8,-0.1,-1.9,0.0
2016-17,bazemke01,Kent Bazemore,27.0,73.0,64.0,1963.0,11.6,0.504,20.5,2.1,0.052,-2.1,1.1,-1.0,0.5
2016-17,smithis01,Ish Smith,28.0,81.0,32.0,1955.0,14.7,0.477,20.5,3.1,0.076,-0.5,0.8,0.3,1.1
2016-17,rosste01,Terrence Ross,25.0,78.0,24.0,1955.0,13.4,0.55,19.3,3.5,0.086,-0.3,0.1,-0.2,0.9
2016-17,kaminfr01,Frank Kaminsky,23.0,75.0,16.0,1954.0,13.0,0.502,21.8,2.3,0.056,-0.5,-0.6,-1.2,0.4
2016-17,leuerjo01,Jon Leuer,27.0,75.0,34.0,1944.0,14.2,0.551,17.3,4.5,0.112,-0.4,0.3,-0.1,1.0
2016-17,shumpim01,Iman Shumpert,26.0,76.0,31.0,1937.0,9.0,0.536,14.0,2.0,0.05,-2.3,0.1,-2.3,-0.1
2016-17,paulch01,Chris Paul,31.0,61.0,61.0,1921.0,26.2,0.614,24.4,10.6,0.264,6.3,2.5,8.7,5.2
2016-17,allento01,Tony Allen,35.0,71.0,66.0,1914.0,13.3,0.493,17.9,3.1,0.077,-2.0,1.1,-1.0,0.5
2016-17,hieldbu01,Buddy Hield,24.0,82.0,55.0,1888.0,11.8,0.541,21.3,1.3,0.032,-0.6,-1.4,-2.0,0.0
2016-17,loveke01,Kevin Love,28.0,60.0,60.0,1885.0,21.1,0.573,26.4,6.4,0.163,3.3,-1.2,2.1,1.9
2016-17,carrode01,DeMarre Carroll,30.0,72.0,72.0,1882.0,11.9,0.53,15.6,3.8,0.097,-0.4,0.4,0.0,1.0
2016-17,johnsjo02,Joe Johnson,35.0,78.0,14.0,1843.0,12.8,0.542,18.5,3.8,0.099,0.4,0.1,0.4,1.1
2016-17,rondora01,Rajon Rondo,30.0,69.0,42.0,1843.0,13.6,0.461,17.8,2.3,0.06,-1.6,1.0,-0.5,0.7
2016-17,bradlav01,Avery Bradley,26.0,55.0,55.0,1835.0,14.4,0.548,21.9,3.1,0.081,0.0,-0.5,-0.6,0.7
2016-17,monrogr01,Greg Monroe,26.0,81.0,0.0,1823.0,21.1,0.572,24.3,5.6,0.147,1.3,0.5,1.8,1.7
2016-17,mooreet01,E'Twaun Moore,27.0,73.0,22.0,1820.0,12.1,0.537,17.4,2.7,0.07,-1.7,0.1,-1.6,0.2
2016-17,russeda01,D'Angelo Russell,20.0,63.0,60.0,1811.0,15.3,0.518,26.6,1.3,0.033,0.7,-1.5,-0.8,0.6
2016-17,greenda02,Danny Green,29.0,68.0,68.0,1807.0,10.1,0.537,13.5,3.4,0.09,-1.0,1.9,0.8,1.3
2016-17,jennibr01,Brandon Jennings,27.0,81.0,13.0,1802.0,12.1,0.479,17.6,1.7,0.046,-1.2,-1.2,-2.4,-0.2
2016-17,cartevi01,Vince Carter,40.0,73.0,15.0,1799.0,11.7,0.542,14.9,4.0,0.106,-0.3,1.1,0.8,1.3
2016-17,biyombi01,Bismack Biyombo,24.0,81.0,27.0,1793.0,12.2,0.546,13.2,2.9,0.077,-3.4,0.2,-3.2,-0.6
2016-17,wadedw01,Dwyane Wade,35.0,60.0,59.0,1792.0,18.5,0.508,29.6,3.4,0.09,1.6,0.9,2.5,2.1
2016-17,mbahalu01,Luc Mbah a Moute,30.0,80.0,76.0,1787.0,10.2,0.581,11.6,3.1,0.084,-1.6,1.3,-0.2,0.8
2016-17,randoza01,Zach Randolph,35.0,73.0,5.0,1786.0,18.5,0.49,29.2,3.2,0.086,1.0,-1.6,-0.5,0.7
2016-17,harriga01,Gary Harris,22.0,57.0,56.0,1782.0,16.5,0.611,18.4,4.6,0.124,1.5,-0.9,0.7,1.2
2016-17,belinma01,Marco Belinelli,30.0,74.0,0.0,1778.0,13.3,0.566,19.2,3.2,0.087,-0.6,-0.5,-1.1,0.4
2016-17,barnema02,Matt Barnes,36.0,74.0,18.0,1777.0,10.3,0.514,15.6,2.0,0.053,-1.7,0.3,-1.4,0.3
2016-17,milescj01,C.J. Miles,29.0,76.0,29.0,1776.0,13.8,0.592,18.4,4.0,0.109,1.2,-0.7,0.5,1.1
2016-17,aminual01,Al-Farouq Aminu,26.0,61.0,25.0,1773.0,11.3,0.506,15.4,1.9,0.051,-1.4,0.4,-1.1,0.4
2016-17,murraja01,Jamal Murray,19.0,82.0,10.0,1764.0,11.9,0.518,21.6,1.3,0.037,-0.6,-1.4,-2.0,0.0
2016-17,holliro01,Rondae Hollis-Jefferson,22.0,78.0,50.0,1761.0,13.7,0.517,18.7,2.6,0.07,-2.2,0.9,-1.3,0.3
2016-17,millspa02,Patty Mills,28.0,80.0,8.0,1754.0,15.2,0.578,19.5,5.1,0.139,1.4,0.2,1.6,1.6
2016-17,booketr01,Trevor Booker,29.0,71.0,43.0,1754.0,15.7,0.554,18.7,3.1,0.086,-0.9,0.3,-0.6,0.6
2016-17,kilpase01,Sean Kilpatrick,27.0,70.0,24.0,1754.0,13.1,0.546,23.8,1.4,0.04,-0.9,-1.4,-2.3,-0.1
2016-17,korveky01,Kyle Korver,35.0,67.0,22.0,1753.0,12.1,0.635,15.2,3.7,0.1,0.5,-0.5,0.0,0.9
2016-17,lavinza01,Zach LaVine,21.0,47.0,47.0,1749.0,14.6,0.576,21.7,3.0,0.082,1.5,-1.4,0.1,0.9
2016-17,chrisma01,Marquese Chriss,19.0,82.0,75.0,1743.0,12.3,0.529,19.7,1.8,0.05,-2.2,-0.1,-2.2,-0.1
2016-17,lawsoty01,Ty Lawson,29.0,69.0,24.0,1732.0,15.4,0.551,19.5,3.2,0.088,-0.2,-0.8,-1.0,0.4
2016-17,templga01,Garrett Temple,30.0,65.0,20.0,1728.0,11.2,0.545,14.2,2.2,0.061,-1.5,0.8,-0.8,0.5
2016-17,parkeja01,Jabari Parker,21.0,51.0,50.0,1728.0,19.1,0.563,26.5,4.0,0.112,2.1,-1.4,0.7,1.2
2016-17,zelleco01,Cody Zeller,24.0,62.0,58.0,1725.0,16.7,0.604,15.5,5.6,0.157,-0.9,1.1,0.2,1.0
2016-17,bartowi01,Will Barton,26.0,60.0,19.0,1705.0,15.5,0.547,21.1,3.3,0.093,1.2,-1.0,0.2,1.0
2016-17,feltora01,Raymond Felton,32.0,80.0,11.0,1700.0,10.9,0.496,16.5,1.9,0.055,-2.0,0.7,-1.3,0.3
2016-17,mirotni01,Nikola MirotiÄ,25.0,70.0,15.0,1679.0,14.5,0.546,19.8,3.8,0.107,0.2,0.5,0.7,1.1
2016-17,hendege02,Gerald Henderson,29.0,72.0,41.0,1667.0,10.8,0.529,17.9,2.0,0.059,-2.2,-0.9,-3.1,-0.5
2016-17,turneev01,Evan Turner,28.0,65.0,12.0,1658.0,11.4,0.491,18.5,1.2,0.035,-2.3,-0.1,-2.5,-0.2
2016-17,willide01,Deron Williams,32.0,64.0,44.0,1657.0,14.0,0.541,22.1,2.4,0.069,0.0,-1.8,-1.8,0.1
2016-17,cunnida01,Dante Cunningham,29.0,66.0,35.0,1649.0,10.2,0.586,10.7,3.0,0.088,-1.9,0.3,-1.6,0.2
2016-17,whiteis01,Isaiah Whitehead,21.0,73.0,26.0,1643.0,7.6,0.487,18.2,-0.8,-0.023,-4.3,-0.8,-5.1,-1.3
2016-17,finnedo01,Dorian Finney-Smith,23.0,81.0,35.0,1642.0,7.7,0.486,11.6,1.4,0.041,-3.3,0.6,-2.6,-0.3
2016-17,holidju01,Justin Holiday,27.0,82.0,4.0,1639.0,12.7,0.549,16.9,2.5,0.073,-0.5,0.2,-0.3,0.7
2016-17,sabondo01,Domantas Sabonis,20.0,81.0,66.0,1632.0,6.9,0.469,15.4,0.8,0.022,-4.5,-0.1,-4.5,-1.0
2016-17,gasolpa01,Pau Gasol,36.0,64.0,39.0,1627.0,20.2,0.578,21.3,6.4,0.19,2.6,1.5,4.0,2.5
2016-17,jefferi01,Richard Jefferson,36.0,79.0,13.0,1614.0,8.3,0.574,12.2,2.1,0.063,-2.5,-0.6,-3.1,-0.4
2016-17,richajo01,Josh Richardson,23.0,53.0,34.0,1614.0,10.7,0.493,16.8,2.2,0.066,-2.0,0.9,-1.1,0.4
2016-17,johnsam01,Amir Johnson,29.0,80.0,77.0,1608.0,15.0,0.628,13.6,5.0,0.149,-0.7,1.3,0.6,1.1
2016-17,oubreke01,Kelly Oubre Jr.,21.0,79.0,5.0,1605.0,9.1,0.516,14.6,2.0,0.061,-3.2,0.0,-3.2,-0.5
2016-17,pattepa01,Patrick Patterson,27.0,65.0,8.0,1599.0,10.8,0.542,12.5,3.3,0.1,0.0,0.1,0.1,0.8
2016-17,sefolth01,Thabo Sefolosha,32.0,62.0,42.0,1596.0,11.9,0.519,13.3,3.3,0.098,-2.1,2.5,0.4,1.0
2016-17,hoodro01,Rodney Hood,24.0,59.0,55.0,1593.0,12.4,0.522,22.9,2.6,0.078,-0.6,-0.3,-0.9,0.4
2016-17,parketo01,Tony Parker,34.0,63.0,63.0,1587.0,13.0,0.514,20.2,3.0,0.092,-1.6,-0.9,-2.6,-0.2
2016-17,afflaar01,Arron Afflalo,31.0,61.0,45.0,1580.0,8.9,0.559,14.4,1.4,0.043,-2.1,-1.5,-3.6,-0.7
2016-17,lenal01,Alex Len,23.0,77.0,34.0,1560.0,15.0,0.553,17.6,3.0,0.091,-2.4,0.1,-2.3,-0.1
2016-17,youngni01,Nick Young,31.0,60.0,60.0,1556.0,14.1,0.588,19.5,3.2,0.098,1.7,-1.8,-0.1,0.7
2016-17,capelca01,Clint Capela,22.0,65.0,59.0,1551.0,21.4,0.638,19.9,5.9,0.184,1.3,-0.1,1.2,1.2
2016-17,hillge01,George Hill,30.0,49.0,49.0,1544.0,19.3,0.599,23.5,5.9,0.182,3.0,0.8,3.8,2.3
2016-17,augusdj01,D.J. Augustin,29.0,78.0,20.0,1538.0,11.0,0.524,19.4,1.2,0.038,-1.2,-1.8,-3.0,-0.4
2016-17,olynyke01,Kelly Olynyk,25.0,75.0,6.0,1538.0,15.3,0.603,19.0,4.1,0.127,-0.3,0.6,0.3,0.9
2016-17,greenje02,Jeff Green,30.0,69.0,11.0,1534.0,10.5,0.505,20.3,0.7,0.022,-2.4,-1.2,-3.6,-0.6
2016-17,kanteen01,Enes Freedom,24.0,72.0,0.0,1533.0,23.7,0.599,27.3,5.8,0.183,3.0,-1.3,1.7,1.4
2016-17,grantje01,Jerami Grant,22.0,80.0,4.0,1531.0,10.1,0.556,12.1,2.9,0.091,-2.1,0.8,-1.3,0.3
2016-17,fraziti01,Tim Frazier,26.0,65.0,35.0,1525.0,12.4,0.504,16.3,2.4,0.075,-2.5,-0.2,-2.7,-0.3
2016-17,rodrise01,Sergio RodrÃ­guez,30.0,68.0,30.0,1518.0,11.1,0.484,19.3,0.7,0.023,-1.2,-1.6,-2.7,-0.3
2016-17,muhamsh01,Shabazz Muhammad,24.0,78.0,1.0,1516.0,14.9,0.566,21.5,2.7,0.086,0.5,-2.9,-2.4,-0.1
2016-17,mcderdo01,Doug McDermott,25.0,66.0,5.0,1508.0,10.7,0.554,16.4,2.6,0.083,-0.9,-1.4,-2.3,-0.1
2016-17,ennisja01,James Ennis III,26.0,64.0,28.0,1501.0,10.6,0.581,13.0,3.1,0.101,-1.9,0.7,-1.2,0.3
2016-17,ellinwa01,Wayne Ellington,29.0,62.0,13.0,1500.0,12.6,0.565,17.9,3.3,0.105,0.8,-0.9,-0.1,0.7
2016-17,gallola01,Langston Galloway,25.0,74.0,2.0,1495.0,10.4,0.51,18.4,1.3,0.04,-1.5,-0.7,-2.3,-0.1
2016-17,denglu01,Luol Deng,31.0,56.0,49.0,1486.0,10.1,0.47,14.2,0.9,0.029,-1.4,-0.6,-2.1,0.0
2016-17,leeda02,David Lee,33.0,79.0,10.0,1477.0,18.5,0.613,16.9,5.7,0.186,0.7,1.1,1.8,1.4
2016-17,tollian01,Anthony Tolliver,31.0,65.0,9.0,1477.0,11.1,0.595,13.6,2.3,0.075,-0.1,-0.8,-1.0,0.4
2016-17,harrian01,Andrew Harrison,22.0,72.0,18.0,1474.0,8.7,0.477,16.4,1.6,0.051,-4.0,0.6,-3.4,-0.5
2016-17,nancela02,Larry Nance Jr.,24.0,63.0,7.0,1442.0,15.7,0.567,13.4,3.5,0.118,-0.6,1.2,0.6,1.0
2016-17,robingl02,Glenn Robinson III,23.0,69.0,27.0,1427.0,11.5,0.564,12.8,2.5,0.085,-0.5,0.2,-0.3,0.6
2016-17,nowitdi01,Dirk Nowitzki,38.0,54.0,54.0,1424.0,17.0,0.529,25.8,2.5,0.084,0.8,0.1,0.8,1.0
2016-17,jacksre01,Reggie Jackson,26.0,52.0,50.0,1424.0,14.9,0.51,26.4,1.9,0.065,0.4,-1.4,-1.0,0.4
2016-17,caulewi01,Willie Cauley-Stein,23.0,75.0,21.0,1421.0,16.3,0.558,19.7,2.9,0.1,-1.2,0.2,-1.0,0.3
2016-17,dekkesa01,Sam Dekker,22.0,77.0,2.0,1419.0,13.1,0.549,14.9,3.1,0.104,0.3,-0.6,-0.2,0.6
2016-17,koufoko01,Kosta Koufos,27.0,71.0,62.0,1419.0,13.8,0.56,15.3,2.6,0.089,-2.1,-0.4,-2.5,-0.2
2016-17,mudiaem01,Emmanuel Mudiay,20.0,55.0,41.0,1406.0,10.9,0.483,22.6,0.2,0.006,-1.6,-1.6,-3.2,-0.4
2016-17,fryech01,Channing Frye,33.0,74.0,15.0,1398.0,15.6,0.612,19.3,3.7,0.125,1.4,-0.4,1.0,1.1
2016-17,simmojo02,Jonathon Simmons,27.0,78.0,8.0,1392.0,9.9,0.504,18.0,2.0,0.068,-3.7,1.1,-2.6,-0.2
2016-17,nurkiju01,Jusuf NurkiÄ,22.0,65.0,48.0,1391.0,17.5,0.528,23.9,2.0,0.068,-1.4,0.5,-0.9,0.4
2016-17,waitedi01,Dion Waiters,25.0,46.0,43.0,1384.0,14.5,0.507,26.3,1.6,0.057,0.3,-0.4,-0.1,0.7
2016-17,johnsst04,Stanley Johnson,20.0,77.0,1.0,1371.0,7.2,0.436,14.8,0.4,0.012,-4.4,1.4,-3.0,-0.3
2016-17,powelno01,Norman Powell,23.0,76.0,18.0,1368.0,14.0,0.552,21.1,2.8,0.097,-0.6,0.1,-0.5,0.5
2016-17,terryja01,Jason Terry,39.0,74.0,0.0,1365.0,9.1,0.6,9.8,2.1,0.075,-1.4,0.5,-0.9,0.4
2016-17,dudleja01,Jared Dudley,31.0,64.0,7.0,1362.0,10.6,0.579,13.8,1.8,0.064,-1.1,0.1,-1.0,0.3
2016-17,livinsh01,Shaun Livingston,31.0,76.0,3.0,1345.0,10.1,0.568,13.0,2.6,0.093,-3.0,0.5,-2.5,-0.2
2016-17,brownja02,Jaylen Brown,20.0,78.0,20.0,1341.0,10.3,0.539,18.1,1.5,0.053,-3.0,-0.8,-3.7,-0.6
2016-17,dinwisp01,Spencer Dinwiddie,23.0,59.0,18.0,1334.0,12.7,0.581,14.1,2.8,0.101,-1.3,0.4,-1.0,0.4
2016-17,dunnkr01,Kris Dunn,22.0,78.0,7.0,1333.0,8.1,0.432,14.2,0.1,0.004,-4.5,1.8,-2.8,-0.3
2016-17,poweldw01,Dwight Powell,25.0,77.0,3.0,1333.0,17.6,0.588,16.7,4.6,0.165,-0.1,1.1,1.0,1.0
2016-17,dedmode01,Dewayne Dedmon,27.0,76.0,37.0,1330.0,16.0,0.645,12.3,5.2,0.189,-1.4,2.0,0.6,0.9
2016-17,hernawi01,Willy HernangÃ³mez,22.0,72.0,22.0,1324.0,19.0,0.564,20.3,3.4,0.123,0.3,-0.5,-0.3,0.6
2016-17,chandty01,Tyson Chandler,34.0,47.0,46.0,1298.0,16.6,0.703,11.2,4.1,0.151,0.7,-0.3,0.3,0.8
2016-17,farieke01,Kenneth Faried,27.0,61.0,34.0,1296.0,20.3,0.588,18.3,4.5,0.168,1.5,-1.2,0.3,0.7
2016-17,ginobma01,Manu GinÃ³bili,39.0,69.0,0.0,1291.0,13.9,0.532,20.4,3.0,0.11,-0.7,2.1,1.4,1.1
2016-17,speigma01,Marreese Speights,29.0,82.0,2.0,1286.0,17.5,0.584,23.6,4.2,0.155,0.9,-0.3,0.6,0.9
2016-17,foyera01,Randy Foye,33.0,69.0,40.0,1284.0,7.3,0.506,14.4,0.2,0.006,-3.7,-0.7,-4.4,-0.8
2016-17,diawbo01,Boris Diaw,34.0,73.0,33.0,1283.0,9.0,0.494,15.6,1.1,0.041,-2.3,-0.2,-2.5,-0.1
